kind	id	batch	language	source_file	field	before	after
lesson	PY47_L07_smoke_test_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	code	"""run server\nopen index.html\ncheck lesson json returns 200"""	"""run server\nrequest core files and expect 200\nopen index.html in a browser\nverify main screen renders with no console errors"""
lesson	PY47_L07_smoke_test_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""A smoke test is a quick test used to verify, before conducting in-depth validation, that an app at least launches and reads its key files. It serves to filter out major issues early on. For example, it catches short but critical failures, such as the loading of the first screen, access to core JSON files, and verification of the version string."""	"""A smoke test quickly checks critical paths before deeper feature testing. HTTP 200 for files alone does not prove JavaScript execution or rendering, so also check the main screen and console. Passing still does not guarantee every feature or data meaning is correct."""
lesson	PY47_L07_golden_file_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""golden file은 출력 형식이 의도치 않게 바뀌었는지 확인하는 기준 파일이다. golden file은 기대 출력의 기준 파일이다. 새 실행 결과가 기준 파일과 달라졌다면 의도한 변경인지 버그인지 확인해야 한다."""	"""golden file은 의도적으로 승인한 기대 output의 exact 기준이다. 차이가 나면 regression일 수도 있고 올바른 요구사항 변경일 수도 있으므로 diff를 사람이 검토한 뒤 별도 절차로 golden을 갱신한다. 실행마다 바뀌는 timestamp·순서 같은 값은 normalize하지 않으면 불필요한 실패를 만든다."""
lesson	PY47_L07_golden_file_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""A golden file is a reference file used to verify whether the output format has changed unintentionally. It serves as the standard for the expected output. If the results of a new execution differ from the golden file, you must determine whether the change was intentional or a bug."""	"""A golden file is an explicitly approved exact expected output. A difference may be a regression or a valid requirement change, so review the diff before updating the golden through a separate process. Normalize nondeterministic timestamps or ordering to avoid noisy failures."""
lesson	PY47_L08_snapshot_test_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""snapshot test는 렌더링 결과나 구조화 출력이 예상치 않게 변하는 것을 잡는다. snapshot test는 이전에 저장한 출력과 새 출력을 비교하는 테스트다. UI나 JSON 결과가 의도치 않게 바뀌었는지 확인하는 데 유용하다."""	"""snapshot test는 이전에 검토한 rendering이나 구조 output과 새 결과를 비교해 예상 밖 변화를 찾는다. 큰 snapshot을 생각 없이 갱신하면 bug도 승인될 수 있으므로 작은 의미 단위의 diff를 검토하고, 접근성·동작은 별도 assertion으로 검사한다."""
lesson	PY47_L08_snapshot_test_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""Snapshot tests detect unexpected changes in rendering results or structured output. A snapshot test compares a previously saved output with a new one. It is useful for verifying whether UI or JSON results have changed unintentionally."""	"""A snapshot test compares new rendering or structured output with a previously reviewed result. Blindly updating a large snapshot can approve a bug, so review small meaningful diffs and use separate assertions for accessibility and behavior."""
lesson	PY47_L08_test_fixture_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""test fixture는 테스트가 매번 같은 조건에서 시작하도록 준비한 데이터나 설정이다. fixture가 있으면 같은 입력으로 결과를 반복 검증할 수 있다. 공통 fixture를 쓰면 테스트마다 준비 코드를 반복하지 않아도 되어 테스트가 짧아진다."""	"""fixture_card는 이 코드만 보면 반복 가능한 sample input이다. 넓은 의미의 test fixture라고 할 수 있지만 pytest fixture라면 보통 @pytest.fixture로 등록하고 test에 주입한다. 공통 data를 공유할 때 test 간 mutation이 새어 나오지 않도록 매번 새 객체를 만들거나 복사한다."""
lesson	PY47_L08_test_fixture_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""A test fixture is a set of data or settings prepared to ensure that tests start under the same conditions every time. With a fixture, you can repeatedly verify results using the same inputs. Using a common fixture eliminates the need to repeat setup code for each test, making the tests shorter."""	"""From this code alone, fixture_card is reusable sample input. It is a fixture in the broad testing sense; a pytest fixture is normally registered with @pytest.fixture and injected. Create a fresh object or copy it so mutation does not leak between tests."""
lesson	PY47_L09_validation_gate_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	code	"""generate_files()\nrun_validation_gate()\nif ok:\n    commit_and_push()"""	"""generate_files()\nok = run_validation_gate()\nif not ok:\n    raise SystemExit(1)\ncommit_and_push()"""
lesson	PY47_L09_validation_gate_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""validation gate는 결과가 일정 기준을 통과해야 다음 단계로 넘어가게 하는 품질 관문이다. 깨진 결과가 커밋이나 배포로 넘어가는 것을 막는다. 자동화 파이프라인에서는 gate를 통과한 결과만 다음 단계의 입력으로 쓰는 것이 안전하다."""	"""gate 결과를 ok로 받아 false면 nonzero exit로 중단하고 true일 때만 다음 단계를 호출한다. 실제 automation에서 commit·push는 별도 권한과 review가 필요한 side effect이므로 validation 함수가 직접 수행하기보다 명시적인 release 단계로 분리하는 편이 추적하기 쉽다."""
lesson	PY47_L09_validation_gate_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	code	"""generate_files()\nrun_validation_gate()\nif ok:\n    commit_and_push()"""	"""generate_files()\nok = run_validation_gate()\nif not ok:\n    raise SystemExit(1)\ncommit_and_push()"""
lesson	PY47_L09_validation_gate_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""A validation gate is a quality checkpoint that ensures results meet certain criteria before proceeding to the next stage. It prevents faulty results from being committed or deployed. In an automated pipeline, it is safest to use only results that have passed the gate as input for the next stage."""	"""The gate result is assigned to ok; false exits nonzero, while true reaches the next step. Commit and push are permissioned side effects, so a real pipeline is easier to audit when validation and the explicit release stage are separate."""
lesson	PY47_L09_pre_commit_check_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""커밋 전에 오류를 잡으면 원격 저장소에 깨진 상태가 올라가는 일을 줄일 수 있다. pre-commit check는 커밋하기 전에 자동으로 실행하는 품질 검사다. 포맷, 테스트, 데이터 검증을 먼저 통과시키면 깨진 변경을 저장소에 넣을 위험이 줄어든다."""	"""pre-commit check는 commit 전에 실행하는 검사라는 뜻이며 hook이나 도구 설정이 있어야 자동 실행된다. JSON parse, ID uniqueness, answer 일관성을 조기에 잡지만 remote CI와 review를 대체하지 않는다. hook을 건너뛸 수 있으므로 같은 검사 script를 CI에서도 실행한다."""
lesson	PY47_L09_pre_commit_check_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""Catching errors before committing can help prevent broken changes from being pushed to the remote repository. A pre-commit check is a quality check that runs automatically before a commit. If your code passes formatting, testing, and data validation checks first, you reduce the risk of pushing broken changes to the repository."""	"""A pre-commit check means a check run before committing; it is automatic only when a hook or tool is configured. JSON parsing, ID uniqueness, and answer consistency catch issues early but do not replace remote CI and review. Run the same script in CI because local hooks can be bypassed."""
lesson	PY47_L10_quality_gate_before_commit_001	LESSON_047_TEST_GATES	ko	data/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""quality gate before commit은 커밋 전에 최소 검증을 통과하게 하는 습관이다. 나중에 어느 버전이 안전한지 판단하기 쉬워진다. 커밋 전에 검증을 끝내면 잘못된 상태를 태그나 원격 저장소에 남길 가능성이 줄어든다. 따라서 정답은 ‘검증된 변경만 이력에 남기기 위해’이다."""	"""이 조건은 validation과 HTTP smoke check가 모두 true일 때만 add·commit을 진행하는 policy를 표현한다. server_200_ok만으로 화면 동작을 보장하지 않고, commit이 곧 배포 안전을 뜻하지도 않는다. relevant test, diff review와 배포 검증을 위험도에 맞게 추가한다."""
lesson	PY47_L10_quality_gate_before_commit_001	LESSON_047_TEST_GATES	en	data_i18n/en/lessons/python_tests_regression_quality_gate_v47.json	explanation	"""\""Quality gate before commit\"" is a practice that ensures changes pass a minimum level of validation before being committed. This makes it easier to determine later which version is safe. Completing validation before committing reduces the likelihood of leaving an incorrect state on a tag or in a remote repository. Therefore, the correct answer is “to ensure that only validated changes are recorded in the history.”"""	"""This policy proceeds to add and commit only when validation and an HTTP smoke check both pass. server_200_ok does not prove screen behavior, and a commit is not evidence that deployment is safe. Add relevant tests, diff review, and deployment verification according to risk."""
lesson	PY48_L07_checkout_action_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CI 서버는 빈 환경에서 시작하므로 먼저 저장소 파일을 가져와야 검증 스크립트를 실행할 수 있다. checkout action은 GitHub Actions에서 저장소 코드를 runner에 내려받는 단계다. 이 단계가 없으면 테스트 스크립트가 검사할 파일을 찾지 못한다."""	"""actions/checkout은 runner workspace에 event가 가리키는 repository revision을 받아 뒤 step이 file을 읽게 한다. 보안 요구가 높은 workflow에서는 movable major tag만 믿지 않고 검토한 full commit SHA로 pin하고 Dependabot 같은 절차로 갱신한다. credential persistence와 fetch-depth도 작업 필요에 맞게 제한한다."""
lesson	PY48_L07_checkout_action_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""Since the CI server starts in an empty environment, it must first fetch the repository files before it can run the verification scripts. The `checkout` action in GitHub Actions is the step that downloads the repository code to the runner. Without this step, the test scripts will not be able to find the files they need to check."""	"""actions/checkout places the repository revision for the event in the runner workspace so later steps can read it. High-assurance workflows can pin a reviewed full commit SHA rather than only a movable major tag and update it through a controlled process. Limit credential persistence and fetch depth to what the job needs."""
lesson	PY48_L07_setup_python_action_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""setup-python action은 GitHub Actions 환경에 원하는 Python 버전을 준비하는 단계다. CI에서도 로컬처럼 검증 스크립트를 실행할 수 있어야 한다."""	"""setup-python은 runner에 요청한 Python 3.11 계열을 준비하고 PATH에 둔다. 정확한 재현성이 필요하면 patch version과 dependency lock을 pin하고, ubuntu-latest image 변화도 고려한다. 표준 library만 쓴다는 사실은 repository script가 항상 같은 결과를 낸다는 보장은 아니다."""
lesson	PY48_L07_setup_python_action_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""The `setup-python` action is a step that sets up the desired Python version in the GitHub Actions environment. You should be able to run validation scripts in CI just as you would locally."""	"""setup-python makes the requested Python 3.11 line available on PATH. For tighter reproducibility, pin a patch version and dependency lock and account for changes in the ubuntu-latest image. Using only the standard library does not by itself guarantee identical repository-script behavior."""
lesson	PY48_L08_cli_args_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CLI args는 명령줄에서 스크립트에 넘기는 옵션 값이다. 같은 검증 스크립트라도 기대 버전이나 카드 수를 인자로 다르게 줄 수 있다. 하드코딩하지 않고 인자로 받으면 같은 코드를 여러 버전 검증에 재사용하기 쉽다. 따라서 정답은 ‘검증 조건을 실행 시점에 지정할 수 있기 때문’이다."""	"""CLI option은 같은 validator에 release별 expected count를 외부에서 전달한다. 값의 source가 실제 data에서 다시 계산되면 누락을 못 잡으므로 version 관리된 manifest나 독립 spec에서 가져와야 한다. argparse type과 범위 validation, help, 실패 message도 제공한다."""
lesson	PY48_L08_cli_args_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CLI args are option values passed to a script from the command line. Even for the same validation script, you can specify different expected versions or card counts as arguments. By accepting these as arguments rather than hard-coding them, it is easy to reuse the same code to validate multiple versions. Therefore, the correct answer is “because the validation conditions can be specified at runtime.”"""	"""A CLI option passes a release-specific expected count into the reusable validator. If that value is recomputed from the same actual data, it cannot detect omissions, so source it from a versioned manifest or independent specification. Validate argument type and range and provide useful help and failure output."""
lesson	PY48_L09_path_filter_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""path filter는 특정 경로가 바뀐 경우에만 CI를 실행하도록 제한하는 설정이다. 문서만 바뀐 경우 같은 불필요한 실행을 줄일 수 있다. 경로 필터를 쓰면 관련 파일이 바뀐 경우에만 무거운 테스트나 빌드를 실행할 수 있다."""	"""paths filter는 나열된 경로가 바뀐 event에서만 workflow를 실행해 비용을 줄인다. validator, workflow, dependency file, side card처럼 결과에 영향을 주는 모든 경로를 포함해야 하며 누락하면 필요한 검사가 skip된다. branch protection의 required check와 filter 조합에서 대기 상태가 생기는지도 확인한다."""
lesson	PY48_L09_path_filter_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""A path filter is a setting that restricts CI runs to only when specific paths have changed. This helps reduce unnecessary runs, such as when only documentation has changed. By using a path filter, you can ensure that resource-intensive tests or builds are run only when relevant files have changed."""	"""A paths filter saves work by running only for listed changes. Include every path that can affect the result, such as validator, workflow, dependencies, and side-card data, or required validation may be skipped. Also check how filtered required checks behave with branch protection."""
lesson	PY48_L09_local_vs_ci_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""로컬에서 먼저 잡고, 원격에서 한 번 더 잡으면 깨진 변경이 남을 가능성이 줄어든다. local check는 내 PC에서 돌리는 검사이고, CI check는 GitHub 같은 원격 환경에서 돌리는 검사다. 두 환경의 파이썬 버전과 경로 차이를 주의해야 한다."""	"""같은 script를 local과 CI에서 실행하면 rule drift를 줄이고 feedback을 빨리 받는다. 하지만 OS, Python patch, locale, timezone, dependency와 environment variable이 다르면 결과가 달라질 수 있다. CI environment를 명시적으로 pin하고 local 재현 방법을 문서화한다."""
lesson	PY48_L09_local_vs_ci_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""If you run the check locally first and then run it again remotely, you’ll reduce the likelihood of broken changes remaining. A local check is a test run on your own computer, while a CI check is a test run in a remote environment, such as GitHub. Be mindful of differences in Python versions and paths between the two environments."""	"""Running the same script locally and in CI reduces rule drift and gives early feedback. OS, Python patch, locale, timezone, dependencies, and environment variables can still differ. Pin the CI environment and document how to reproduce it locally."""
lesson	PY48_L10_no_hardcoded_ci_count_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CI는 구조 검증을 기본으로 돌리고, 로컬 릴리스 검증에서 기대 카드 수를 인자로 확인할 수 있다. CI에서 count를 하드코딩하면 카드 수가 바뀔 때 검증이 잘못 실패할 수 있다. 기대값을 명시하되 실제 파일 로딩 결과와 함께 비교해야 한다. 따라서 출력 결과는 새 버전 추가 때마다 workflow 파일을 수정하지 않아도 된다."""	"""workflow YAML을 매번 수정하지 않는 장점은 있지만 CI에서 count expectation을 완전히 빼면 lesson 연결 누락을 놓칠 수 있다. 예상 파일과 count를 version 관리된 manifest 또는 validator가 읽는 독립 metadata로 두면 workflow 변경 없이도 회귀 검사를 유지할 수 있다."""
lesson	PY48_L10_no_hardcoded_ci_count_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CI runs based on structural validation, and you can specify the expected number of cards as an argument during local release validation. If you hard-code the `count` in CI, the validation may fail incorrectly when the number of cards changes. The expected value should be specified, but it must be compared against the actual file loading results. Therefore, the output results do not require modifying the workflow file every time a new version is added."""	"""Avoiding a count literal in workflow YAML prevents editing that file for every release, but removing the expectation from CI can miss a disconnected lesson. Put expected files and counts in a versioned manifest or independent metadata read by the validator so regression coverage remains."""
lesson	PY48_L10_reproducible_validation_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""검증 기준이 코드로 고정되어 있으면 사람마다 다른 방식으로 확인하는 문제를 줄일 수 있다. reproducible validation은 누가 실행해도 같은 검증 결과가 나오게 만드는 원칙이다. 고정된 명령, 버전, 기대 카드 수를 함께 관리해야 한다."""	"""재현 가능한 검증은 같은 input revision, validator, config, runtime과 dependency에서 같은 판정을 내는 것을 목표로 한다. same repo라는 표현만으로는 branch 시점, generated file, timezone, network 변화가 고정되지 않는다. tool version과 environment를 pin하고 외부 의존을 제거하거나 기록한다."""
lesson	PY48_L10_reproducible_validation_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""If validation criteria are hard-coded, it can help reduce the problem of people verifying them in different ways. Reproducible validation is a principle that ensures the same validation results are produced regardless of who runs the test. Fixed commands, versions, and the expected number of cards must all be managed together."""	"""Reproducible validation aims for the same decision with the same input revision, validator, configuration, runtime, and dependencies. 'Same repo' alone does not fix branch time, generated files, timezone, or network state. Pin tool versions and environment and remove or record external dependencies."""
lesson	PY48_L10_ci_as_quality_gate_001	LESSON_048_GITHUB_ACTIONS	ko	data/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CI as quality gate는 CI 통과 여부를 main 브랜치의 최소 품질 기준으로 쓰는 방식이다. 자동 문지기처럼 깨진 변경을 막아준다. 검증이 실패하면 merge나 배포를 멈추게 해 사람이 놓친 오류도 저장소 단계에서 잡을 수 있다."""	"""CI status를 branch protection의 required check로 설정해야 실패한 job이 merge를 실제로 막는 gate가 된다. workflow가 존재하거나 빨간 표시가 난다는 사실만으로 merge 차단이 자동 보장되지는 않는다. 관리자 bypass, skipped job, 권한과 protected branch 설정도 확인한다."""
lesson	PY48_L10_ci_as_quality_gate_001	LESSON_048_GITHUB_ACTIONS	en	data_i18n/en/lessons/python_github_actions_ci_validation_v48.json	explanation	"""CI as a quality gate is an approach that uses CI success as the minimum quality standard for the main branch. It acts like an automated gatekeeper, preventing broken changes from being pushed. If validation fails, it stops the merge or deployment, allowing errors that humans might have missed to be caught at the repository level."""	"""A CI result becomes an enforced merge gate only when branch protection requires that check. Merely having a workflow or a red status does not automatically block every merge. Review skipped-job behavior, administrator bypass, permissions, and protected-branch settings."""
lesson	PY49_L06_spaced_repetition_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""간격 반복은 학습자가 잊기 쉬운 시점에 다시 보게 해서 기억을 오래 유지하도록 돕는다. spaced repetition은 잊을 만한 시점에 다시 복습하게 하는 방식이다. 마지막 학습일, 정답 여부, 다음 복습 간격이 어떻게 계산되는지 확인해야 한다."""	"""spaced repetition은 학습 결과를 바탕으로 다음 review 간격을 정해 기억 retrieval을 반복하는 방식이다. 이 예시는 correct면 3일, 아니면 1일이라는 단순 policy일 뿐 개인의 실제 망각 시점을 안다는 뜻은 아니다. 간격 규칙은 학습 성과와 부담을 측정해 조정한다."""
lesson	PY49_L06_spaced_repetition_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""Spaced repetition helps learners retain information for longer by having them review material at the exact moment they are most likely to forget it. Spaced repetition is a method that prompts learners to review material just as they are about to forget it. You should check how the last study date, whether the answer was correct, and the next review interval are calculated."""	"""Spaced repetition schedules later retrieval practice from learning outcomes. This is only a simple policy of three days after correct and one after incorrect; it does not know an individual's exact forgetting moment. Tune interval rules by measured learning and workload."""
lesson	PY49_L06_due_cards_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	code	"""today = '2026-05-31'\ndue = [card for card in cards if card['next_review_at'] <= today]"""	"""from datetime import date\n\ntoday = date.today()\ndue = [card for card in cards\n       if date.fromisoformat(card['next_review_at']) <= today]"""
lesson	PY49_L06_due_cards_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""next_review_at 같은 날짜를 기준으로 오늘 복습할 카드를 추릴 수 있다. due cards는 지금 복습할 차례가 된 카드 목록이다. 마지막 학습 시각, 정답률, 간격 계산이 어떤 기준으로 다음 복습 시점을 만드는지 보면 된다."""	"""next_review_at을 ISO date로 parse해 오늘 이하인 카드를 due로 고른다. YYYY-MM-DD string끼리는 같은 형식에서 정렬 가능하지만 명시적 date type이 형식 오류를 빨리 잡는다. timestamp를 쓰면 timezone과 day boundary도 정의해야 한다."""
lesson	PY49_L06_due_cards_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	code	"""today = '2026-05-31'\ndue = [card for card in cards if card['next_review_at'] <= today]"""	"""from datetime import date\n\ntoday = date.today()\ndue = [card for card in cards\n       if date.fromisoformat(card['next_review_at']) <= today]"""
lesson	PY49_L06_due_cards_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""You can select the cards to review today based on a date such as `next_review_at`. `due cards` is a list of cards that are currently due for review. You can see how the last study time, accuracy rate, and spacing calculation are used to determine the next review time."""	"""Parsing next_review_at as an ISO date selects cards due on or before today and catches malformed dates early. YYYY-MM-DD strings sort chronologically only under the same format. If timestamps are used, define timezone and the day boundary."""
lesson	PY49_L07_review_interval_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""review interval은 카드를 다시 복습하기까지의 시간 간격이다. 학습자의 기억 상태와 정답 기록에 맞춰 간격을 조절해야 효율이 좋아진다. 잘 맞힌 카드는 간격을 늘리고 자주 틀린 카드는 더 빨리 다시 보게 만드는 방식이 대표적이다."""	"""이 rule은 누적 correct_count만으로 1·3·7일을 정하는 예시다. 최근 실패, 답변 난이도, 마지막 간격과 시간 경과를 무시하므로 숙련도를 정확히 추정하지는 않는다. 실제 algorithm은 interval 상한·하한과 lapse 정책을 정하고 학습 결과로 보정한다."""
lesson	PY49_L07_review_interval_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""The review interval is the time interval before a card is reviewed again. Adjusting the interval based on the learner’s memory status and answer history improves efficiency. A common approach is to increase the interval for cards answered correctly and review cards that are frequently answered incorrectly more frequently."""	"""This example chooses 1, 3, or 7 days only from cumulative correct_count. It ignores recent failure, response difficulty, prior interval, and elapsed time, so it is not a precise mastery estimate. Real policies need interval bounds, lapse behavior, and outcome-based calibration."""
lesson	PY49_L07_forgetting_curve_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	code	"""memory_strength = memory_strength * 0.8\nif memory_strength < 0.5:\n    schedule_review(card)"""	"""elapsed_days = (today - last_review_date).days\nmemory_strength = estimate_retention(elapsed_days, prior_strength)\nif memory_strength < 0.5:\n    schedule_review(card)"""
lesson	PY49_L07_forgetting_curve_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""forgetting curve는 시간이 지나며 기억이 약해지는 흐름을 설명하는 개념이다. 복습 알고리즘은 이 흐름을 고려해 다시 볼 시점을 잡는다. 복습 간격을 너무 길게 잡으면 잊기 쉽고 너무 짧게 잡으면 반복 부담이 커진다."""	"""forgetting curve는 복습 뒤 시간이 흐르며 recall probability가 낮아지는 경향을 model한다. 매 실행마다 무조건 0.8을 곱하면 실제 경과 시간을 반영하지 않으므로 이 예시는 elapsed_days를 사용한다. 개인과 자료마다 curve가 다르므로 0.5 threshold도 평가로 정한다."""
lesson	PY49_L07_forgetting_curve_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	code	"""memory_strength = memory_strength * 0.8\nif memory_strength < 0.5:\n    schedule_review(card)"""	"""elapsed_days = (today - last_review_date).days\nmemory_strength = estimate_retention(elapsed_days, prior_strength)\nif memory_strength < 0.5:\n    schedule_review(card)"""
lesson	PY49_L07_forgetting_curve_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""The forgetting curve is a concept that describes how memories fade over time. Review algorithms take this trend into account to determine when to review material. If the review interval is too long, it’s easy to forget the material; if it’s too short, the burden of repetition becomes too great."""	"""A forgetting curve models the tendency for recall probability to decline with elapsed time. Multiplying by 0.8 on every program run would not represent elapsed time, so this example uses elapsed_days. Curves vary by learner and material, and the threshold needs evaluation."""
lesson	PY49_L07_daily_review_queue_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""daily review queue는 오늘 복습할 카드만 모아 놓은 목록이다. 학습자가 하루에 감당할 수 있는 분량으로 카드 묶음을 만드는 것이 중요하다. 큐가 너무 크면 부담이 되고 너무 작으면 복습 효과가 약해져 적정 분량 조절이 필요하다."""	"""due_cards가 우선순위와 due time으로 이미 정렬됐다는 전제에서 앞 20개를 오늘 queue로 고른다. 정렬되지 않았다면 중요한 overdue card가 뒤로 밀릴 수 있다. 20은 보편적 최적값이 아니며 사용자 시간, 미처리 backlog와 새 카드 비율에 맞춰 조절한다."""
lesson	PY49_L07_daily_review_queue_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""The daily review queue is a list that contains only the cards to be reviewed today. It is important to create a set of cards that a learner can manage in a single day. If the queue is too large, it becomes overwhelming; if it is too small, the review effect is diminished, so it is necessary to adjust the volume to an appropriate level."""	"""The first 20 form today's queue only if due_cards is already sorted by priority and due time. Otherwise, important overdue cards can be pushed back. Twenty is not universally optimal; adapt it to available time, backlog, and the new-card mix."""
lesson	PY49_L08_mastery_score_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	code	"""mastery = correct_count / total_attempts\nif mastery < 0.6:\n    mark_as_weak(card_id)"""	"""mastery = correct_count / total_attempts if total_attempts else 0.0\nif total_attempts >= MIN_EVIDENCE and mastery < 0.6:\n    mark_as_weak(card_id)"""
lesson	PY49_L08_mastery_score_001	LESSON_049_REVIEW_ALGORITHM	ko	data/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""mastery score는 정답률, 반복 횟수, 최근 오답 등을 이용해 계산할 수 있다. mastery score는 사용자가 특정 개념을 얼마나 익혔는지 나타내는 점수다. 정답률, 최근성, 반복 학습 결과가 어떻게 반영되는지 보면 된다."""	"""이 mastery는 시도 중 정답 비율이며 시도가 0이면 0으로 처리한다. 표본이 적은 한 번의 결과를 확정적 숙련도로 부르지 않도록 최소 evidence를 둔다. 반응 시간, 최근성, hint 사용과 문제 난이도에 따라 실제 이해도와 정답률이 다를 수 있다."""
lesson	PY49_L08_mastery_score_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	code	"""mastery = correct_count / total_attempts\nif mastery < 0.6:\n    mark_as_weak(card_id)"""	"""mastery = correct_count / total_attempts if total_attempts else 0.0\nif total_attempts >= MIN_EVIDENCE and mastery < 0.6:\n    mark_as_weak(card_id)"""
lesson	PY49_L08_mastery_score_001	LESSON_049_REVIEW_ALGORITHM	en	data_i18n/en/lessons/python_learning_ux_review_algorithm_v49.json	explanation	"""The mastery score can be calculated using the correct answer rate, the number of repetitions, and recent incorrect answers. The mastery score indicates how well a user has mastered a specific concept. You can see how the correct answer rate, recency, and repeated learning results are factored into the score."""	"""This mastery value is answer accuracy, with zero attempts handled explicitly. A minimum evidence threshold avoids treating one response as certain mastery. Response time, recency, hints, and item difficulty can make accuracy differ from understanding."""
