rank	score	review_class	file	index	id	title	answer	question	detail	priority_reason	review_note	explanation
92	30	NORMAL_REVIEW	data/lessons/python_realworld_expansion_v8.json	28	PY8_L08_throttle_limit_001	limit으로 처리량 제한 읽기	앞에서 limit개만 처리	items[:limit]의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	throttle limit은 한 번에 처리할 양을 제한하는 장치다. 슬라이싱으로 앞쪽 일부만 가져오면 요청량이나 비용이 갑자기 커지는 것을 막을 수 있다. limit 값을 설정으로 빼 두면 테스트, 무료 사용, 운영 환경마다 처리량을 다르게 조절할 수 있다.
93	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	3	PY40_L07_function_extraction_001	function extraction 읽기	같은 로직을 한 함수로 재사용할 수 있다	function extraction의 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	function extraction은 긴 코드에서 의미 있는 부분을 함수로 뽑아 이름을 붙이는 리팩터링이다. 이름이 생기면 읽기 쉽고 수정 위치도 줄어든다. 추출한 함수가 한 가지 책임만 가지면 테스트와 재사용도 쉬워진다.
94	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	4	PY40_L08_naming_001	naming 읽기	값의 의미를 더 잘 설명한다	lessonFiles라는 이름이 좋은 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	naming은 변수, 함수, 파일 이름으로 코드의 의도를 드러내는 작업이다. 좋은 이름은 주석 없이도 코드가 무엇을 하는지 읽게 해준다. lessonFiles처럼 대상과 용도가 함께 드러나는 이름은 파일 목록을 다루는 변수라는 점을 바로 알려 준다.
95	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	5	PY40_L08_single_responsibility_001	single responsibility 읽기	각 함수의 책임이 분리된다	better 구조의 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	single responsibility는 하나의 함수나 모듈이 한 가지 책임에 집중하게 하는 원칙이다. 책임을 나누면 읽기, 테스트, 수정이 쉬워진다. 함수가 한 가지 일만 하면 이름도 분명해지고 실패했을 때 원인 범위도 좁아진다.
96	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	8	PY40_L09_magic_number_001	magic number 읽기	숫자 3의 의미가 드러난다	MAX_RETRY 상수의 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	magic number는 의미를 설명하지 않은 숫자가 코드에 직접 박혀 있는 상태다. 상수 이름을 붙이면 숫자의 의도와 변경 이유를 읽기 쉬워진다. 같은 숫자가 여러 곳에 반복될 때 상수로 모으면 정책 변경 시 한 곳만 수정하면 된다.
97	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	9	PY40_L09_dead_code_001	dead code 읽기	실제로 쓰이는지 헷갈려 유지보수를 어렵게 한다	dead code의 문제는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	dead code는 더 이상 실행되지 않거나 쓰이지 않는 코드다. 남겨 두면 읽는 사람을 혼란스럽게 하고 잘못 수정하게 만들 수 있어 정리해야 한다. 사용하지 않는 코드는 테스트되지 않은 채 남기 쉬워 나중에 실제 기능으로 착각할 위험이 있다.
98	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	10	PY40_L10_backward_compatibility_001	backward compatibility 읽기	기존 카드에 difficulty가 없어도 동작하게 하려고	?? 'normal' 같은 기본값이 필요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	backward compatibility는 새 코드가 기존 데이터나 기존 사용 방식도 계속 지원하는 성질이다. 스키마를 바꿀 때 기존 데이터가 계속 읽히게 해야 한다.
99	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	11	PY40_L10_migration_safe_change_001	migration-safe change 읽기	reader supports old + new field	가장 먼저 해야 안전한 단계는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	migration safe change는 배포 중간에도 앱이 깨지지 않도록 변경 순서를 잡는 방식이다. 읽는 쪽이 먼저 양쪽 형식을 지원하면 위험이 줄어든다. 새 형식 저장을 시작하기 전에 구버전과 신버전을 모두 읽을 수 있게 만드는 것이 안전하다.
100	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	12	PY40_L10_patch_risk_001	patch risk 읽기	기존 모든 lesson 로딩을 깨뜨릴 수 있기 때문	app.js loading logic 재작성의 위험이 더 큰 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	patch risk는 작은 수정이 예상보다 넓은 기능에 영향을 줄 가능성이다. 공통 로딩 로직처럼 영향 범위가 넓은 코드는 회귀 검증이 필요하다. 위험이 큰 패치는 작게 나누고 smoke test와 회귀 검증을 붙여 영향 범위를 확인해야 한다.
101	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	14	PY40_L10_small_commit_001	small commit 읽기	v40 추가라는 한 목적에 집중되어 있다	이 커밋 범위가 좋은 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	small commit은 관련 있는 작은 변경만 하나의 커밋에 담는 습관이다. 범위가 작으면 리뷰, 검증, 되돌리기가 쉬워진다. 나중에 문제가 생겼을 때 어떤 변경이 원인이었는지 좁히기 쉬워서 품질 관리에도 유리하다.
102	30	NORMAL_REVIEW	data/lessons/python_refactoring_maintainability_v40.json	15	PY40_L10_code_review_checklist_001	code review checklist 읽기	변경이 안전하고 읽기 쉬운지 확인한다	이 체크리스트의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	code review checklist는 리뷰할 때 반복해서 확인할 기준을 목록으로 만든 것이다. 누락, 검증, 데이터 품질 같은 반복 실수를 줄일 수 있다. 체크리스트는 리뷰어가 바뀌어도 최소 품질 기준을 일정하게 유지하게 해 준다.
103	30	NORMAL_REVIEW	data/lessons/python_requirements_dependency_repro_v131_a1.json	7	PY131_L06_VENV_REQUIREMENTS_REPRO_001	venv와 requirements 재현	venv를 만들고 활성화한 뒤 requirements를 설치한다	새 컴퓨터에서 프로젝트 실행환경을 재현하는 흐름으로 가장 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	재현 가능한 실행환경은 보통 가상환경을 만들고, 그 안에서 requirements.txt를 설치하는 흐름으로 만든다. 프로젝트마다 의존성을 분리할 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
104	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	2	PY46_L06_checkpoint_file_001	checkpoint file 읽기	어디까지 작업했는지 기록한다	checkpoint file의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	checkpoint가 있으면 재실행 시 처음부터가 아니라 중간 지점부터 이어갈 수 있다. checkpoint file은 긴 작업의 중간 진행 상태를 저장하는 파일이다. 재시작할 때 이 파일을 읽어 이미 끝난 부분을 건너뛰고 남은 작업부터 이어갈 수 있다.
105	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	3	PY46_L07_done_marker_001	done marker 읽기	출력 파일이 존재하는 것과 정상 완료를 구분하기 위해	output.done 같은 done marker를 따로 두는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	파일이 있어도 중간에 끊겨 일부만 써졌을 수 있으므로 완료 marker가 있으면 더 안전하다. done marker는 특정 작업이 끝났음을 표시하는 작은 파일이나 기록이다. 재실행할 때 이미 완료된 shard나 항목을 안전하게 건너뛰는 근거가 된다.
106	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	4	PY46_L07_partial_output_001	partial output 읽기	파일은 있어도 결과가 끝까지 쓰이지 않았을 수 있기 때문	partial output이 위험한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	partial output은 작업이 중간에 끊겨 일부만 저장된 산출물이다. 파일 존재 여부만 보면 완료 파일로 오해할 수 있어 내용 검증이 필요하다. 완료 플래그나 검증 통과 기록을 함께 저장하면 중간 산출물과 최종 산출물을 구분하기 쉽다.
107	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	5	PY46_L07_output_exists_skip_risk_001	output exists skip 위험 읽기	깨진 출력이나 일부 출력도 완료로 착각할 수 있기 때문	이 skip 방식이 위험한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	skip 조건은 파일 존재가 아니라 검증 통과나 done marker 기준이어야 안전하다. output exists skip은 결과 파일이 있다는 이유만으로 작업을 건너뛰는 위험을 말한다. 파일이 완성본인지, 중간에 깨진 출력인지 검증해야 한다.
108	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	10	PY46_L09_failed_only_rerun_001	failed items only rerun 읽기	성공한 작업을 반복하지 않아 시간과 비용을 줄인다	failed only rerun의 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	audit.tsv나 validation report가 있으면 실패한 id만 뽑아 재실행할 수 있다. failed items only rerun은 전체를 다시 돌리지 않고 실패한 항목만 골라 재실행하는 방식이다. 실패 목록이 정확해야 중복 처리와 누락을 줄일 수 있다.
109	30	NORMAL_REVIEW	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	16	PY46_L10_resume_safe_nodepass_001	resume-safe node_pass 읽기	jsonl 출력 검증이 통과한 뒤	resume-safe node_pass에서 mark_done은 언제 해야 하나?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	장시간 모델 실행은 비용이 크므로 완료 판단을 엄격하게 해야 누락과 중복을 줄일 수 있다. resume-safe node_pass는 노드 처리 작업을 중단 후에도 이어갈 수 있게 만든 실행 흐름이다. shard별 완료 파일과 실패 목록을 함께 확인해야 한다.
110	30	NORMAL_REVIEW	data/lessons/python_search_embedding_rag_flow_v43.json	5	PY43_L07_vector_search_topk_001	vector search top_k 읽기	가장 가까운 후보 5개를 가져온다	RAG 후보 검색에서 top_k=5의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	vector search top_k는 임베딩 검색에서 상위 몇 개 후보를 가져올지 정하는 파라미터다. 너무 작으면 놓치고, 너무 크면 불필요한 후보가 늘어난다. top_k는 검색 품질과 비용의 균형점이므로 데이터 규모와 입력 한도에 맞게 조절해야 한다.
111	30	NORMAL_REVIEW	data/lessons/python_search_embedding_rag_flow_v43.json	6	PY43_L08_similarity_score_001	similarity score 읽기	질문과 chunk의 의미가 더 가깝다고 판단된다는 뜻	similarity score가 높다는 뜻은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	similarity score는 검색 후보가 질문과 얼마나 가까운지 나타내는 점수다. 정렬에는 도움을 주지만 점수 자체가 정답을 보장하지는 않는다. 검색에서는 높은 점수 후보를 먼저 보되 출처와 문장 내용이 실제 질문과 맞는지도 확인해야 한다.
112	30	NORMAL_REVIEW	data/lessons/python_search_embedding_rag_flow_v43.json	8	PY43_L08_index_build_query_time_001	index build vs query time 읽기	질문이 올 때마다 전체 문서를 다시 임베딩하지 않기 위해	embedding index를 미리 만들어두는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	인덱스는 비용이 큰 계산을 미리 해두고 query time에는 빠르게 찾기 위한 구조다. index build time은 검색 색인을 만드는 시간이고, query time은 사용자가 검색할 때 걸리는 시간이다. 미리 계산할 부분과 실시간 처리할 부분을 나누어야 한다.
113	30	NORMAL_REVIEW	data/lessons/python_search_embedding_rag_flow_v43.json	10	PY43_L09_metadata_filter_001	metadata filter 읽기	검색 범위를 원하는 문서군으로 좁히기 위해	metadata filter를 쓰는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	metadata filter는 도메인, 날짜, 출처, 문서 종류 같은 부가정보로 검색 대상을 좁히는 방식이다. 관련 없는 문서나 오래된 문서가 섞이는 문제를 줄인다.
114	30	NORMAL_REVIEW	data/lessons/python_search_embedding_rag_flow_v43.json	15	PY43_L10_rag_evaluation_001	RAG evaluation 읽기	검색이 틀린 문제와 답변 생성이 틀린 문제를 구분하기 위해	RAG 평가를 나누어 보는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	RAG 실패는 근거 검색 실패일 수도 있고, 근거를 잘못 사용한 생성 실패일 수도 있다. RAG evaluation은 답변이 근거를 잘 사용했는지 평가하는 과정이다. 검색된 문서의 관련성, 답변의 정확성, 출처 표시를 함께 봐야 한다.
115	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	1	PY55_L06_tag_filter_001	tag filter 읽기	특정 개념이나 태그가 붙은 카드만 골라보기 위해	tag filter의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	카드가 1000장을 넘으면 검색어뿐 아니라 concept/tag 기준 필터가 필요하다. tag filter는 항목에 붙은 태그를 기준으로 목록을 좁히는 기능이다. 선택한 태그와 카드의 태그 목록을 비교하는 조건을 확인하면 된다.
116	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	4	PY55_L07_filter_state_001	filter state 읽기	검색어, 최소 난이도, 선택한 concept	filter state에 들어갈 수 있는 값은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	filter state는 현재 어떤 필터 조건이 켜져 있는지 저장한 상태값이다. 상태가 명확해야 화면 표시와 검색 결과가 일관되게 움직인다. 필터 상태를 URL이나 저장소와 연결하면 새로고침 후에도 같은 검색 조건을 복원할 수 있다.
117	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	6	PY55_L08_advanced_search_001	advanced search 읽기	검색 조건을 더 세밀하게 지정하기 위해	advanced search의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	advanced search는 제목뿐 아니라 개념, level, 태그, 설명까지 함께 찾는 검색 기능이다. 카드가 많아질수록 단순 제목 검색만으로는 부족하다. 검색 범위를 넓히되 필드별 가중치를 두면 관련 없는 결과가 너무 많이 나오는 일을 줄일 수 있다.
118	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	8	PY55_L08_search_ranking_001	search ranking 읽기	검색어와 더 관련 높은 카드를 위에 보여주는 것	search ranking의 핵심은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	단순 포함 여부보다 제목/개념/본문 일치 정도를 다르게 반영하면 검색 품질이 좋아진다. search ranking은 검색된 후보를 어떤 기준으로 위에 놓을지 정하는 과정이다. 키워드 일치, 최신성, 중요도 같은 점수가 어떻게 섞이는지 확인해야 한다.
119	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	9	PY55_L08_search_highlight_001	search highlight 읽기	검색어가 결과에서 어디에 매칭됐는지 보여주기 위해	search highlight의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	search highlight는 검색어가 카드의 어느 부분과 맞았는지 표시하는 기능이다. 사용자가 왜 이 카드가 결과에 나왔는지 빠르게 확인하게 해준다. 강조 표시가 있으면 검색 결과를 열기 전에 관련성을 판단할 수 있어 탐색 시간이 줄어든다.
120	30	NORMAL_REVIEW	data/lessons/python_tag_filter_advanced_search_v55.json	16	PY55_L10_advanced_search_quality_gate_001	advanced search quality gate 읽기	검색/필터/정렬이 의도대로 동작하는지 검증하기 위해	advanced search quality gate의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	advanced search quality gate는 카드가 늘어나도 원하는 카드를 찾을 수 있는지 확인하는 품질 기준이다. 검색 기능은 학습앱의 핵심 품질 관문이다.
121	30	NORMAL_REVIEW	data/lessons/python_tests_regression_quality_gate_v47.json	14	PY47_L10_ci_check_001	CI check 읽기	push된 코드에 대해 자동 검증을 실행한다	CI check의 핵심은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	CI check는 원격 저장소에서 자동으로 실행되는 검증 절차다. 사람이 매번 수동으로 실행하지 않아도 같은 기준으로 반복 확인할 수 있다. 커밋이나 PR마다 검증이 자동 실행되면 로컬에서 놓친 회귀를 원격에서 한 번 더 잡을 수 있다.
122	30	NORMAL_REVIEW	data/lessons/python_tests_regression_quality_gate_v47.json	16	PY47_L10_quality_gate_before_commit_001	quality gate before commit 읽기	검증된 변경만 이력에 남기기 위해	commit 전 quality gate가 중요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	quality gate before commit은 커밋 전에 최소 검증을 통과하게 하는 습관이다. 나중에 어느 버전이 안전한지 판단하기 쉬워진다. 커밋 전에 검증을 끝내면 잘못된 상태를 태그나 원격 저장소에 남길 가능성이 줄어든다.
123	30	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v24.json	14	PY24_L10_schema_level_range_001	level 범위 검사 읽기	ValueError가 발생한다	level이 11이면 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	schema level range 검사는 카드 level 값이 허용 범위 안에 있는지 확인한다. 범위를 벗어난 값은 데이터 품질 문제로 보고 실패시킨다. 범위 검사는 화면 필터나 난이도 정렬이 깨지는 문제를 미리 막는 역할도 한다.
124	30	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v34.json	1	PY34_L06_smoke_test_001	smoke test 읽기	앱이 기본적으로 뜨는지 빠르게 확인한다	smoke test의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	smoke test는 세부 기능 전 기본 실행 여부를 빠르게 보는 1차 확인이다. Smoke test는 전체 기능을 깊게 검증하기보다 기본 실행이 깨지지 않았는지 빠르게 보는 검사다. 실패하면 세부 테스트 전에 큰 연결 문제부터 의심해야 한다.
125	30	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v34.json	2	PY34_L07_validation_test_001	validation test 읽기	카드 데이터의 기본 규칙을 통과했다	이 검증 결과가 의미하는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	중복 id, 정답/선택지 불일치, 잘못된 level 같은 데이터 품질 문제를 확인한다. validation test는 데이터 구조와 필수 조건이 깨지지 않았는지 확인하는 검사다. 앱 실행 전 JSON, 참조, 정답 형식을 먼저 점검하는 역할을 한다.
126	30	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v34.json	7	PY34_L09_edge_case_001	edge case 읽기	경계 상황에서도 함수가 깨지지 않는지 보기 위해	빈 리스트나 빈 dict를 테스트하는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	실제 앱에서는 데이터가 비어 있거나 필드가 누락될 수 있으므로 edge case 검증이 중요하다. edge case는 보통 흐름에서는 잘 안 보이지만 오류를 만들 수 있는 경계 상황이다. 빈 값, 아주 긴 값, 없는 파일 같은 경우를 따로 점검해야 한다.
127	30	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v34.json	10	PY34_L10_total_count_test_001	카드 총수 검증 읽기	새 lesson이 app.js에 연결되지 않았거나 합산되지 않은 문제	이 검증이 잡아낼 수 있는 문제는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	새 JSON 파일을 만들었더라도 lessonFiles에 빠지면 앱 총수에 반영되지 않을 수 있다. 카드 총수 검증은 배포 전 예상 카드 수와 실제 로딩 카드 수가 같은지 확인한다. 파일 누락이나 잘못된 참조를 빠르게 발견할 수 있다.
128	30	NORMAL_REVIEW	data/lessons/python_user_notes_bookmarks_v56.json	5	PY56_L07_bookmark_schema_001	bookmark schema 읽기	어떤 카드를 북마크했는지 안정적으로 찾기 위해	bookmark schema에서 card id를 쓰는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	bookmark schema는 북마크 정보를 어떤 카드 id와 함께 저장할지 정한 구조다. 제목은 바뀔 수 있지만 id는 안정적인 식별자로 쓰기 좋다. id를 기준으로 저장하면 제목을 다듬거나 번역해도 같은 카드와 북마크를 계속 연결할 수 있다.
129	30	NORMAL_REVIEW	data/lessons/python_user_notes_bookmarks_v56.json	8	PY56_L08_note_editor_001	note editor 읽기	사용자가 카드에 대한 자기 생각을 입력하게 한다	note editor의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	메모 입력창은 작지만 학습자가 자신의 이해 상태를 기록하는 핵심 UI가 될 수 있다. note editor는 사용자가 직접 적은 학습 메모를 만들고 수정하는 화면이다. 저장 버튼, 입력값 검증, 기존 노트 불러오기 흐름을 함께 확인하면 된다.
130	30	NORMAL_REVIEW	data/lessons/python_user_notes_bookmarks_v56.json	13	PY56_L09_export_notes_001	export notes 읽기	개인 메모와 북마크를 백업하거나 옮기기 위해	export notes의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	브라우저 저장소가 지워질 수 있으므로 중요한 학습 기록은 내보내기가 있으면 좋다. export notes는 사용자의 노트를 파일이나 다른 형식으로 내보내는 기능이다. 어떤 필드를 포함하고, 저장 형식이 JSON인지 Markdown인지 확인해야 한다.
131	30	NORMAL_REVIEW	data/lessons/python_user_notes_bookmarks_v56.json	14	PY56_L10_import_notes_001	import notes 읽기	깨진 파일이나 잘못된 구조가 앱 상태를 망치지 않게 하기 위해	import notes에서 검증이 필요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	import notes는 외부 파일에서 사용자 메모나 북마크를 다시 불러오는 기능이다. 가져온 JSON은 항상 구조를 확인한 뒤 반영해야 한다. 필수 필드, 카드 id 존재 여부, 중복 메모 처리 기준을 확인하지 않으면 기존 기록이 깨질 수 있다.
132	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	1	PY35_L06_http_request_response_001	HTTP request / response 읽기	요청이 성공했고 응답을 받았다	이 흐름에서 200 OK는 무엇을 뜻하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	HTTP는 클라이언트의 요청과 서버의 응답으로 움직이는 통신 규칙이다. 200은 요청한 리소스나 API 처리가 성공했다는 대표 상태코드다. 상태코드는 응답의 요약 신호라서 200, 404, 500처럼 숫자별 의미를 먼저 읽으면 흐름이 보인다.
133	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	2	PY35_L07_get_method_001	GET 요청 읽기	데이터나 파일을 가져오기	GET 요청의 일반적인 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	GET method는 서버의 리소스나 데이터를 읽어 올 때 주로 쓰는 HTTP 방식이다. 주소와 쿼리 파라미터만으로 조회 요청을 표현할 수 있다. GET은 보통 데이터를 바꾸지 않는 조회 요청에 쓰므로 브라우저 주소로도 테스트하기 쉽다.
134	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	3	PY35_L07_post_method_001	POST 요청 읽기	검색어 query JSON	POST 요청에서 body에 들어간 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	POST method는 서버에 새 데이터나 처리 요청을 보낼 때 자주 쓰는 HTTP 방식이다. body에 JSON 같은 데이터를 담아 전달할 수 있다. 조회 중심의 GET과 달리 POST는 생성, 제출, 분석 요청처럼 본문이 필요한 작업에 자주 쓰인다.
135	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	4	PY35_L08_status_codes_001	HTTP status code 읽기	요청한 경로의 리소스를 찾지 못했다	404 Not Found의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	status code는 HTTP 응답의 처리 결과를 숫자로 알려 주는 값이다. 404는 경로, 파일명, 라우트가 틀렸을 때 자주 보이는 오류다. 404를 보면 서버 전체 장애보다 요청한 URL이 실제로 존재하는지부터 확인하는 흐름이 좋다.
136	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	5	PY35_L08_query_string_001	query string 읽기	버전 값을 붙여 캐시된 파일 대신 새 요청을 유도한다	v=20260529_v35의 역할로 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	쿼리 문자열이 바뀌면 브라우저가 다른 URL로 인식해 새로 가져올 가능성이 높다. query string은 URL 뒤에 붙는 추가 조건이다. 검색어, 페이지 번호, 필터처럼 서버에 전달할 값을 담으며, key=value 형태로 읽으면 된다.
