rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
68	data/lessons/python_ai_toolchain_expansion_v12.json	30	PY12_L08_cv2_threshold_001	OpenCV threshold 읽기	픽셀을 기준값으로 나눠 이진화한다	따라서 정답은 ‘픽셀을 기준값으로 나눠 이진화한다’이다.	YES	cv2.threshold는 픽셀 값을 기준으로 이미지를 둘로 나누는 전처리다. OCR 전에 글자와 배경을 분리하는 데 도움이 될 수 있다. 기준값보다 밝은 픽셀과 어두운 픽셀을 나누면 글자 영역을 더 뚜렷하게 만들 수 있다.	cv2.threshold는 픽셀 값을 기준으로 이미지를 둘로 나누는 전처리다. OCR 전에 글자와 배경을 분리하는 데 도움이 될 수 있다. 기준값보다 밝은 픽셀과 어두운 픽셀을 나누면 글자 영역을 더 뚜렷하게 만들 수 있다. 따라서 정답은 ‘픽셀을 기준값으로 나눠 이진화한다’이다.
69	data/lessons/python_ai_toolchain_expansion_v12.json	31	PY12_L08_pytesseract_001	pytesseract OCR 읽기	이미지에서 한글/영어 텍스트를 추출한다	따라서 정답은 ‘이미지에서 한글/영어 텍스트를 추출한다’이다.	YES	pytesseract는 Tesseract OCR 엔진을 파이썬에서 호출하게 해 준다. 이미지 속 글자를 텍스트로 추출할 때 사용한다. 이미지 품질이나 언어 설정에 따라 결과가 달라질 수 있으므로 OCR은 항상 후처리와 검수가 필요하다.	pytesseract는 Tesseract OCR 엔진을 파이썬에서 호출하게 해 준다. 이미지 속 글자를 텍스트로 추출할 때 사용한다. 이미지 품질이나 언어 설정에 따라 결과가 달라질 수 있으므로 OCR은 항상 후처리와 검수가 필요하다. 따라서 정답은 ‘이미지에서 한글/영어 텍스트를 추출한다’이다.
70	data/lessons/python_ai_toolchain_expansion_v12.json	39	PY12_L08_streamlit_001	streamlit 앱 실행 흐름	앱 화면에 제목을 표시한다	따라서 정답은 ‘앱 화면에 제목을 표시한다’이다.	YES	Streamlit은 파이썬 코드만으로 빠르게 웹 UI를 만드는 도구다. 데이터 분석 결과나 모델 데모 화면을 빠르게 만들 때 유용하다. st.title은 화면 상단에 제목을 표시해 사용자가 현재 데모의 목적을 바로 알 수 있게 한다.	Streamlit은 파이썬 코드만으로 빠르게 웹 UI를 만드는 도구다. 데이터 분석 결과나 모델 데모 화면을 빠르게 만들 때 유용하다. st.title은 화면 상단에 제목을 표시해 사용자가 현재 데모의 목적을 바로 알 수 있게 한다. 따라서 정답은 ‘앱 화면에 제목을 표시한다’이다.
71	data/lessons/python_analytics_privacy_optin_v60.json	5	PY60_L07_consent_state_001	consent state 읽기	analytics 동의 여부와 업데이트 시각	따라서 정답은 ‘analytics 동의 여부와 업데이트 시각’이다.	YES	consent state는 사용자가 분석 수집에 동의했는지 저장한 상태값이다. 이 값이 명확해야 앱이 일관되게 수집 여부를 판단할 수 있다. 동의하지 않은 사용자의 이벤트는 보내지 않거나 익명화하는 분기가 consent state를 기준으로 결정된다.	consent state는 사용자가 분석 수집에 동의했는지 저장한 상태값이다. 이 값이 명확해야 앱이 일관되게 수집 여부를 판단할 수 있다. 동의하지 않은 사용자의 이벤트는 보내지 않거나 익명화하는 분기가 consent state를 기준으로 결정된다. 따라서 정답은 ‘analytics 동의 여부와 업데이트 시각’이다.
72	data/lessons/python_analytics_privacy_optin_v60.json	7	PY60_L08_no_personal_note_tracking_001	no personal note tracking 읽기	사용자의 사적인 학습 기록이 포함될 수 있기 때문에	따라서 정답은 ‘사용자의 사적인 학습 기록이 포함될 수 있기 때문에’이다.	YES	no personal note tracking은 사용자의 메모 원문처럼 민감한 내용을 분석 대상으로 삼지 않는 원칙이다. 대신 글자 수나 저장 여부 같은 덜 민감한 값만 쓴다.	no personal note tracking은 사용자의 메모 원문처럼 민감한 내용을 분석 대상으로 삼지 않는 원칙이다. 대신 글자 수나 저장 여부 같은 덜 민감한 값만 쓴다. 따라서 정답은 ‘사용자의 사적인 학습 기록이 포함될 수 있기 때문에’이다.
73	data/lessons/python_analytics_privacy_optin_v60.json	9	PY60_L08_event_schema_001	event schema 읽기	이벤트 이름과 속성 구조를 일관되게 관리한다	따라서 정답은 ‘이벤트 이름과 속성 구조를 일관되게 관리한다’이다.	YES	event schema는 이벤트 이름, 시각, 카드 id, action 같은 분석 필드 구조다. 스키마가 없으면 같은 행동도 여러 이름으로 기록되어 분석이 어려워진다.	event schema는 이벤트 이름, 시각, 카드 id, action 같은 분석 필드 구조다. 스키마가 없으면 같은 행동도 여러 이름으로 기록되어 분석이 어려워진다. 따라서 정답은 ‘이벤트 이름과 속성 구조를 일관되게 관리한다’이다.
74	data/lessons/python_analytics_privacy_optin_v60.json	10	PY60_L09_learning_metric_001	learning metric 읽기	정답률, 재시도율, 완료율	따라서 정답은 ‘정답률, 재시도율, 완료율’이다.	YES	learning metric은 정답률, 재시도 횟수, 많이 틀린 카드처럼 학습 상태를 보는 지표다. 카드 설명이나 난이도 조정에 활용할 수 있다. 개인정보를 직접 저장하기보다 집계 지표 중심으로 남기면 학습 개선과 privacy 사이의 균형을 잡기 쉽다.	learning metric은 정답률, 재시도 횟수, 많이 틀린 카드처럼 학습 상태를 보는 지표다. 카드 설명이나 난이도 조정에 활용할 수 있다. 개인정보를 직접 저장하기보다 집계 지표 중심으로 남기면 학습 개선과 privacy 사이의 균형을 잡기 쉽다. 따라서 정답은 ‘정답률, 재시도율, 완료율’이다.
75	data/lessons/python_architecture_layers_patterns_v41.json	1	PY41_L06_layer_architecture_001	layer architecture 읽기	역할이 다른 코드를 층으로 나누어 흐름을 읽기 쉽게 만든다	따라서 정답은 ‘역할이 다른 코드를 층으로 나누어 흐름을 읽기 쉽게 만든다’이다.	YES	레이어를 나누면 화면, API, 비즈니스 로직, 저장소의 책임을 분리해서 읽을 수 있다. layer architecture는 화면, 서비스, 저장소처럼 역할별로 코드를 나누는 구조다. 각 계층이 어디까지 책임지고 어디서 다음 계층을 호출하는지 확인해야 한다.	레이어를 나누면 화면, API, 비즈니스 로직, 저장소의 책임을 분리해서 읽을 수 있다. layer architecture는 화면, 서비스, 저장소처럼 역할별로 코드를 나누는 구조다. 각 계층이 어디까지 책임지고 어디서 다음 계층을 호출하는지 확인해야 한다. 따라서 정답은 ‘역할이 다른 코드를 층으로 나누어 흐름을 읽기 쉽게 만든다’이다.
76	data/lessons/python_architecture_layers_patterns_v41.json	3	PY41_L07_controller_service_repository_001	controller service repository 읽기	DB나 파일 같은 저장소와 직접 대화한다	따라서 정답은 ‘DB나 파일 같은 저장소와 직접 대화한다’이다.	YES	repository는 저장소 접근을 한곳에 모아 service가 저장 방식에 덜 묶이게 만든다. controller, service, repository는 요청 처리, 업무 로직, 저장소 접근을 나누는 계층 구조다. 각 계층이 다른 계층의 역할을 침범하지 않는지 확인해야 한다.	repository는 저장소 접근을 한곳에 모아 service가 저장 방식에 덜 묶이게 만든다. controller, service, repository는 요청 처리, 업무 로직, 저장소 접근을 나누는 계층 구조다. 각 계층이 다른 계층의 역할을 침범하지 않는지 확인해야 한다. 따라서 정답은 ‘DB나 파일 같은 저장소와 직접 대화한다’이다.
77	data/lessons/python_architecture_layers_patterns_v41.json	8	PY41_L08_interface_001	interface 읽기	구현체가 달라도 같은 방식으로 호출할 수 있는 약속을 만든다	따라서 정답은 ‘구현체가 달라도 같은 방식으로 호출할 수 있는 약속을 만든다’이다.	YES	interface는 내부 구현이 바뀌어도 호출하는 쪽의 코드를 덜 흔들리게 한다. Interface는 코드 조각들이 서로 약속한 사용 방법이다. 어떤 메서드와 입력을 기대하는지 확인하면 내부 구현을 몰라도 연결 흐름을 이해할 수 있다.	interface는 내부 구현이 바뀌어도 호출하는 쪽의 코드를 덜 흔들리게 한다. Interface는 코드 조각들이 서로 약속한 사용 방법이다. 어떤 메서드와 입력을 기대하는지 확인하면 내부 구현을 몰라도 연결 흐름을 이해할 수 있다. 따라서 정답은 ‘구현체가 달라도 같은 방식으로 호출할 수 있는 약속을 만든다’이다.
78	data/lessons/python_architecture_layers_patterns_v41.json	11	PY41_L09_pure_function_side_effect_001	pure function vs side effect 읽기	localStorage에 값을 저장한다	따라서 정답은 ‘localStorage에 값을 저장한다’이다.	YES	side effect는 파일, DB, 화면, 네트워크, localStorage처럼 함수 밖의 상태를 바꾸는 동작이다. pure function은 같은 입력에 항상 같은 출력을 내고 외부 상태를 바꾸지 않는다. side effect는 파일 저장, 로그, 네트워크 요청처럼 바깥에 영향을 남긴다.	side effect는 파일, DB, 화면, 네트워크, localStorage처럼 함수 밖의 상태를 바꾸는 동작이다. pure function은 같은 입력에 항상 같은 출력을 내고 외부 상태를 바꾸지 않는다. side effect는 파일 저장, 로그, 네트워크 요청처럼 바깥에 영향을 남긴다. 따라서 정답은 ‘localStorage에 값을 저장한다’이다.
79	data/lessons/python_architecture_layers_patterns_v41.json	14	PY41_L10_kg_lora_pipeline_architecture_001	KG/LoRA pipeline architecture 읽기	앞 단계 산출물이 규칙에 맞는지 검사하고 깨진 결과를 걸러낸다	따라서 정답은 ‘앞 단계 산출물이 규칙에 맞는지 검사하고 깨진 결과를 걸러낸다’이다.	YES	KG LoRA pipeline architecture는 데이터 준비, 노드 패스, 검증, 학습 같은 단계를 잇는 구조다. 단계가 길수록 중간 검증과 재개 지점이 중요하다.	KG LoRA pipeline architecture는 데이터 준비, 노드 패스, 검증, 학습 같은 단계를 잇는 구조다. 단계가 길수록 중간 검증과 재개 지점이 중요하다. 따라서 정답은 ‘앞 단계 산출물이 규칙에 맞는지 검사하고 깨진 결과를 걸러낸다’이다.
80	data/lessons/python_architecture_layers_patterns_v41.json	15	PY41_L10_architecture_diagram_001	architecture diagram 읽기	데이터나 요청이 이동하는 방향	따라서 정답은 ‘데이터나 요청이 이동하는 방향’이다.	YES	박스는 컴포넌트나 레이어, 화살표는 호출이나 데이터 흐름을 나타내는 경우가 많다. architecture diagram은 코드의 큰 구조를 그림으로 이해하게 해 준다. 화면, API, 저장소, 외부 서비스가 어떤 방향으로 연결되는지 먼저 보면 세부 코드가 쉬워진다.	박스는 컴포넌트나 레이어, 화살표는 호출이나 데이터 흐름을 나타내는 경우가 많다. architecture diagram은 코드의 큰 구조를 그림으로 이해하게 해 준다. 화면, API, 저장소, 외부 서비스가 어떤 방향으로 연결되는지 먼저 보면 세부 코드가 쉬워진다. 따라서 정답은 ‘데이터나 요청이 이동하는 방향’이다.
81	data/lessons/python_async_batch_queue_v26.json	7	PY26_L09_checkpoint_resume_001	checkpoint/resume 읽기	이미 처리된 것으로 보고 건너뛴다	따라서 정답은 ‘이미 처리된 것으로 보고 건너뛴다’이다.	YES	checkpoint/resume은 중간에 끊긴 긴 작업을 이어가기 위한 핵심 패턴이다. checkpoint/resume은 중간 저장 지점부터 다시 시작하는 구조다. 마지막 완료 위치를 어디에 기록하고 재실행 때 어떻게 읽는지 확인해야 한다.	checkpoint/resume은 중간에 끊긴 긴 작업을 이어가기 위한 핵심 패턴이다. checkpoint/resume은 중간 저장 지점부터 다시 시작하는 구조다. 마지막 완료 위치를 어디에 기록하고 재실행 때 어떻게 읽는지 확인해야 한다. 따라서 정답은 ‘이미 처리된 것으로 보고 건너뛴다’이다.
82	data/lessons/python_async_batch_queue_v26.json	8	PY26_L09_retry_queue_001	retry queue 읽기	처리 중 예외가 난 item	따라서 정답은 ‘처리 중 예외가 난 item’이다.	YES	retry queue는 실패한 항목만 따로 모아 다시 처리하는 큐다. 전체 작업을 처음부터 다시 돌리지 않고 실패분만 재시도할 수 있다. 일시적인 네트워크 오류와 영구적인 데이터 오류를 구분해 재시도 횟수를 제한하는 것도 중요하다.	retry queue는 실패한 항목만 따로 모아 다시 처리하는 큐다. 전체 작업을 처음부터 다시 돌리지 않고 실패분만 재시도할 수 있다. 일시적인 네트워크 오류와 영구적인 데이터 오류를 구분해 재시도 횟수를 제한하는 것도 중요하다. 따라서 정답은 ‘처리 중 예외가 난 item’이다.
83	data/lessons/python_async_batch_queue_v26.json	10	PY26_L10_tmux_nohup_concept_001	tmux/nohup 장기 실행 개념 읽기	세션을 닫지 않고 뒤에서 계속 실행하게 한다	따라서 정답은 ‘세션을 닫지 않고 뒤에서 계속 실행하게 한다’이다.	YES	tmux나 nohup은 오래 걸리는 서버 작업을 터미널 연결과 분리해 실행할 때 쓴다. 접속이 끊겨도 작업이 계속되게 하는 데 도움이 된다. 장기 실행 작업에서는 로그 위치와 재접속 방법도 함께 정해 두어야 상태 확인이 가능하다.	tmux나 nohup은 오래 걸리는 서버 작업을 터미널 연결과 분리해 실행할 때 쓴다. 접속이 끊겨도 작업이 계속되게 하는 데 도움이 된다. 장기 실행 작업에서는 로그 위치와 재접속 방법도 함께 정해 두어야 상태 확인이 가능하다. 따라서 정답은 ‘세션을 닫지 않고 뒤에서 계속 실행하게 한다’이다.
84	data/lessons/python_async_batch_queue_v26.json	12	PY26_L10_async_producer_consumer_001	async producer-consumer 읽기	items를 queue에 넣는다	따라서 정답은 ‘items를 queue에 넣는다’이다.	YES	producer-consumer 구조에서 producer는 작업을 큐에 넣고, consumer는 큐에서 꺼내 처리한다. 생성과 처리를 분리해 흐름을 안정화한다. 비동기 큐를 쓰면 생산 속도와 처리 속도가 달라도 작업을 순서 있게 넘길 수 있다.	producer-consumer 구조에서 producer는 작업을 큐에 넣고, consumer는 큐에서 꺼내 처리한다. 생성과 처리를 분리해 흐름을 안정화한다. 비동기 큐를 쓰면 생산 속도와 처리 속도가 달라도 작업을 순서 있게 넘길 수 있다. 따라서 정답은 ‘items를 queue에 넣는다’이다.
85	data/lessons/python_async_batch_queue_v26.json	14	PY26_L10_job_manifest_001	job manifest 읽기	31, 32 shard는 완료된 것으로 기록됐다	따라서 정답은 ‘31, 32 shard는 완료된 것으로 기록됐다’이다.	YES	manifest는 긴 작업의 대상/상태/완료분을 재개 가능하게 기록하는 데 쓴다. job manifest는 여러 작업 조각의 범위와 상태를 기록하는 목록이다. 배치 실행에서는 어떤 shard가 끝났고 어떤 shard가 남았는지 확인하는 기준이 된다.	manifest는 긴 작업의 대상/상태/완료분을 재개 가능하게 기록하는 데 쓴다. job manifest는 여러 작업 조각의 범위와 상태를 기록하는 목록이다. 배치 실행에서는 어떤 shard가 끝났고 어떤 shard가 남았는지 확인하는 기준이 된다. 따라서 정답은 ‘31, 32 shard는 완료된 것으로 기록됐다’이다.
86	data/lessons/python_async_batch_queue_v26.json	15	PY26_L10_cancel_graceful_001	graceful cancel 읽기	checkpoint를 저장하고 루프를 빠져나간다	따라서 정답은 ‘checkpoint를 저장하고 루프를 빠져나간다’이다.	YES	graceful shutdown은 중간 결과를 잃지 않도록 상태를 저장하고 종료한다. graceful cancel은 작업을 갑자기 끊지 않고 안전한 지점에서 멈추는 방식이다. 중간 결과 저장과 정리 작업이 있는지 확인해야 한다.	graceful shutdown은 중간 결과를 잃지 않도록 상태를 저장하고 종료한다. graceful cancel은 작업을 갑자기 끊지 않고 안전한 지점에서 멈추는 방식이다. 중간 결과 저장과 정리 작업이 있는지 확인해야 한다. 따라서 정답은 ‘checkpoint를 저장하고 루프를 빠져나간다’이다.
87	data/lessons/python_async_queue_batch_jobs_v36.json	5	PY36_L08_worker_001	worker 읽기	queue에서 job을 꺼내 처리하고 완료 표시한다	따라서 정답은 ‘queue에서 job을 꺼내 처리하고 완료 표시한다’이다.	YES	worker는 작업 처리 담당자다. 여러 worker를 두면 처리량을 늘릴 수 있다. worker는 큐에 쌓인 작업을 하나씩 가져와 실제로 처리하는 실행 주체다. 코드를 읽을 때는 작업을 꺼내는 부분, 성공 처리, 실패 재시도 흐름을 구분해야 한다.	worker는 작업 처리 담당자다. 여러 worker를 두면 처리량을 늘릴 수 있다. worker는 큐에 쌓인 작업을 하나씩 가져와 실제로 처리하는 실행 주체다. 코드를 읽을 때는 작업을 꺼내는 부분, 성공 처리, 실패 재시도 흐름을 구분해야 한다. 따라서 정답은 ‘queue에서 job을 꺼내 처리하고 완료 표시한다’이다.
88	data/lessons/python_async_queue_batch_jobs_v36.json	6	PY36_L08_batch_001	batch 처리 읽기	카드 중 앞의 100개를 한 묶음으로 잡는다	따라서 정답은 ‘카드 중 앞의 100개를 한 묶음으로 잡는다’이다.	YES	batch는 대량 데이터를 한 번에 모두 처리하지 않고 적당한 묶음으로 나누는 방식이다. batch 처리는 여러 항목을 한 번에 묶어 처리하는 방식이다. 한 번에 몇 개를 처리하는지, 실패한 항목을 따로 재시도하는지 확인해야 한다.	batch는 대량 데이터를 한 번에 모두 처리하지 않고 적당한 묶음으로 나누는 방식이다. batch 처리는 여러 항목을 한 번에 묶어 처리하는 방식이다. 한 번에 몇 개를 처리하는지, 실패한 항목을 따로 재시도하는지 확인해야 한다. 따라서 정답은 ‘카드 중 앞의 100개를 한 묶음으로 잡는다’이다.
89	data/lessons/python_async_queue_batch_jobs_v36.json	8	PY36_L09_semaphore_001	semaphore 읽기	동시에 최대 3개까지만 실행하게 제한한다	따라서 정답은 ‘동시에 최대 3개까지만 실행하게 제한한다’이다.	YES	semaphore는 API 과호출이나 GPU/메모리 과부하를 막는 제한 장치로 쓸 수 있다. semaphore는 동시에 실행되는 작업 수를 제한하는 동기화 도구다. API 요청이나 파일 처리처럼 과도하게 몰리면 위험한 작업에 제한을 걸 때 쓴다.	semaphore는 API 과호출이나 GPU/메모리 과부하를 막는 제한 장치로 쓸 수 있다. semaphore는 동시에 실행되는 작업 수를 제한하는 동기화 도구다. API 요청이나 파일 처리처럼 과도하게 몰리면 위험한 작업에 제한을 걸 때 쓴다. 따라서 정답은 ‘동시에 최대 3개까지만 실행하게 제한한다’이다.
90	data/lessons/python_async_queue_batch_jobs_v36.json	9	PY36_L09_checkpoint_001	checkpoint 읽기	중간에 멈춰도 완료 지점부터 이어가기 위해	따라서 정답은 ‘중간에 멈춰도 완료 지점부터 이어가기 위해’이다.	YES	긴 batch 작업은 끊길 수 있으므로 어디까지 끝났는지 저장해야 낭비를 줄인다. checkpoint는 긴 작업 중간 상태를 저장해 두는 지점이다. 실패 후 다시 시작할 때 어디부터 이어갈지 판단하는 기준이 되므로 저장 위치와 갱신 시점을 확인해야 한다.	긴 batch 작업은 끊길 수 있으므로 어디까지 끝났는지 저장해야 낭비를 줄인다. checkpoint는 긴 작업 중간 상태를 저장해 두는 지점이다. 실패 후 다시 시작할 때 어디부터 이어갈지 판단하는 기준이 되므로 저장 위치와 갱신 시점을 확인해야 한다. 따라서 정답은 ‘중간에 멈춰도 완료 지점부터 이어가기 위해’이다.
91	data/lessons/python_async_queue_batch_jobs_v36.json	10	PY36_L10_resume_001	resume 처리 읽기	이미 완료된 job은 건너뛴다	따라서 정답은 ‘이미 완료된 job은 건너뛴다’이다.	YES	resume 로직은 이미 끝난 작업을 건너뛰고 남은 작업부터 이어서 처리하는 방식이다. 중복 처리와 비용 낭비를 줄이는 데 중요하다. done 목록에 있는 id를 만나면 continue로 이번 반복을 넘기므로 실패 후 재실행할 때 안전하다.	resume 로직은 이미 끝난 작업을 건너뛰고 남은 작업부터 이어서 처리하는 방식이다. 중복 처리와 비용 낭비를 줄이는 데 중요하다. done 목록에 있는 id를 만나면 continue로 이번 반복을 넘기므로 실패 후 재실행할 때 안전하다. 따라서 정답은 ‘이미 완료된 job은 건너뛴다’이다.
92	data/lessons/python_async_queue_batch_jobs_v36.json	13	PY36_L10_progress_log_001	progress log 읽기	70개 중 33개가 끝났다	따라서 정답은 ‘70개 중 33개가 끝났다’이다.	YES	progress log는 작업이 실제로 진행 중인지, 얼마나 남았는지 판단하는 근거다. progress log는 긴 작업이 어디까지 진행됐는지 기록하는 로그다. 완료 개수, 실패 항목, 현재 처리 중인 범위를 보면 중단 후 상황을 빠르게 파악할 수 있다.	progress log는 작업이 실제로 진행 중인지, 얼마나 남았는지 판단하는 근거다. progress log는 긴 작업이 어디까지 진행됐는지 기록하는 로그다. 완료 개수, 실패 항목, 현재 처리 중인 범위를 보면 중단 후 상황을 빠르게 파악할 수 있다. 따라서 정답은 ‘70개 중 33개가 끝났다’이다.
93	data/lessons/python_async_queue_batch_jobs_v36.json	14	PY36_L10_background_task_001	background task 읽기	긴 작업을 기다리지 않고 진행 상태를 나중에 확인하게 하려고	따라서 정답은 ‘긴 작업을 기다리지 않고 진행 상태를 나중에 확인하게 하려고’이다.	YES	오래 걸리는 작업은 즉시 결과를 주기보다 job_id를 주고 백그라운드에서 처리하는 구조가 많다. background task는 사용자가 기다리는 화면과 별도로 뒤에서 실행되는 작업이다. 완료 알림, 실패 기록, 중복 실행 방지가 함께 설계되어야 한다.	오래 걸리는 작업은 즉시 결과를 주기보다 job_id를 주고 백그라운드에서 처리하는 구조가 많다. background task는 사용자가 기다리는 화면과 별도로 뒤에서 실행되는 작업이다. 완료 알림, 실패 기록, 중복 실행 방지가 함께 설계되어야 한다. 따라서 정답은 ‘긴 작업을 기다리지 않고 진행 상태를 나중에 확인하게 하려고’이다.
94	data/lessons/python_auth_security_tokens_permissions_v38.json	4	PY38_L07_access_token_001	access token 읽기	API가 요청한 사용자를 확인하게 하려고	따라서 정답은 ‘API가 요청한 사용자를 확인하게 하려고’이다.	YES	access token은 API 요청에서 사용자의 인증 상태를 증명하는 짧은 권한 값이다. 서버는 이 토큰을 확인해 요청자를 판단한다. Authorization header에 담아 보내면 서버는 세션을 직접 묻지 않고도 요청 권한을 검사할 수 있다.	access token은 API 요청에서 사용자의 인증 상태를 증명하는 짧은 권한 값이다. 서버는 이 토큰을 확인해 요청자를 판단한다. Authorization header에 담아 보내면 서버는 세션을 직접 묻지 않고도 요청 권한을 검사할 수 있다. 따라서 정답은 ‘API가 요청한 사용자를 확인하게 하려고’이다.
95	data/lessons/python_auth_security_tokens_permissions_v38.json	5	PY38_L08_refresh_token_001	refresh token 읽기	새 access token을 발급받는 데 사용한다	따라서 정답은 ‘새 access token을 발급받는 데 사용한다’이다.	YES	access token은 짧게, refresh token은 더 길게 두어 보안과 편의성을 조절한다. refresh token은 access token이 만료됐을 때 새 토큰을 받기 위해 쓰는 긴 수명의 토큰이다. 저장 위치와 탈취 방지가 특히 중요하다.	access token은 짧게, refresh token은 더 길게 두어 보안과 편의성을 조절한다. refresh token은 access token이 만료됐을 때 새 토큰을 받기 위해 쓰는 긴 수명의 토큰이다. 저장 위치와 탈취 방지가 특히 중요하다. 따라서 정답은 ‘새 access token을 발급받는 데 사용한다’이다.
96	data/lessons/python_auth_security_tokens_permissions_v38.json	10	PY38_L09_oauth_001	OAuth 기초 읽기	App receives auth result	따라서 정답은 ‘App receives auth result’이다.	YES	OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 제공자 인증 결과를 이용하는 방식이다. OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 계정으로 인증하게 하는 방식이다. redirect, token, scope 흐름을 구분해서 읽어야 한다.	OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 제공자 인증 결과를 이용하는 방식이다. OAuth는 사용자가 비밀번호를 앱에 직접 주지 않고 외부 계정으로 인증하게 하는 방식이다. redirect, token, scope 흐름을 구분해서 읽어야 한다. 따라서 정답은 ‘App receives auth result’이다.
97	data/lessons/python_auth_security_tokens_permissions_v38.json	14	PY38_L10_server_side_storage_001	server-side storage 읽기	브라우저 코드에 노출되지 않게 하기 위해	따라서 정답은 ‘브라우저 코드에 노출되지 않게 하기 위해’이다.	YES	브라우저에 내려간 값은 사용자가 볼 수 있으므로 민감한 키는 서버 측에 둬야 한다. server-side storage는 중요한 값을 브라우저가 아니라 서버에 저장하는 방식이다. API key나 비밀 토큰처럼 노출되면 위험한 값에 적합하다.	브라우저에 내려간 값은 사용자가 볼 수 있으므로 민감한 키는 서버 측에 둬야 한다. server-side storage는 중요한 값을 브라우저가 아니라 서버에 저장하는 방식이다. API key나 비밀 토큰처럼 노출되면 위험한 값에 적합하다. 따라서 정답은 ‘브라우저 코드에 노출되지 않게 하기 위해’이다.
98	data/lessons/python_auth_security_tokens_v22.json	1	PY22_L07_env_api_key_001	환경변수 API 키 읽기	RuntimeError가 발생한다	따라서 정답은 ‘RuntimeError가 발생한다’이다.	YES	환경변수는 API key 같은 민감한 값을 코드 밖에서 주입하는 방법이다. 키가 없으면 조기에 실패시켜 원인을 명확하게 보여 줄 수 있다. 비밀값이 없을 때 조용히 진행하면 뒤에서 원인 모를 인증 오류가 나므로 초기에 실패시키는 편이 낫다.	환경변수는 API key 같은 민감한 값을 코드 밖에서 주입하는 방법이다. 키가 없으면 조기에 실패시켜 원인을 명확하게 보여 줄 수 있다. 비밀값이 없을 때 조용히 진행하면 뒤에서 원인 모를 인증 오류가 나므로 초기에 실패시키는 편이 낫다. 따라서 정답은 ‘RuntimeError가 발생한다’이다.
99	data/lessons/python_auth_security_tokens_v22.json	6	PY22_L09_jwt_payload_claims_001	JWT payload claim 읽기	토큰의 주체인 사용자 식별자	따라서 정답은 ‘토큰의 주체인 사용자 식별자’이다.	YES	sub는 subject의 줄임말로, 토큰이 누구를 나타내는지 담는 claim으로 자주 쓰인다. JWT payload claim은 토큰 안에 들어 있는 사용자 id, 권한, 만료 시각 같은 정보다. 서명 검증 없이 내용을 신뢰하면 안 된다.	sub는 subject의 줄임말로, 토큰이 누구를 나타내는지 담는 claim으로 자주 쓰인다. JWT payload claim은 토큰 안에 들어 있는 사용자 id, 권한, 만료 시각 같은 정보다. 서명 검증 없이 내용을 신뢰하면 안 된다. 따라서 정답은 ‘토큰의 주체인 사용자 식별자’이다.
100	data/lessons/python_auth_security_tokens_v22.json	13	PY22_L10_secret_rotation_001	secret rotation 사고방식 읽기	이전 버전 키는 더 이상 허용하지 않는다	따라서 정답은 ‘이전 버전 키는 더 이상 허용하지 않는다’이다.	YES	secret rotation은 키를 새 버전으로 바꾸고 오래된 키를 점진적으로 비활성화하는 운영 개념이다. secret rotation은 노출되었거나 오래된 API key와 토큰을 새 값으로 교체하는 절차다. 코드 수정뿐 아니라 저장소 기록과 배포 환경도 확인해야 한다.	secret rotation은 키를 새 버전으로 바꾸고 오래된 키를 점진적으로 비활성화하는 운영 개념이다. secret rotation은 노출되었거나 오래된 API key와 토큰을 새 값으로 교체하는 절차다. 코드 수정뿐 아니라 저장소 기록과 배포 환경도 확인해야 한다. 따라서 정답은 ‘이전 버전 키는 더 이상 허용하지 않는다’이다.
101	data/lessons/python_auth_security_tokens_v22.json	15	PY22_L10_encrypted_secret_storage_001	암호화된 secret 저장 흐름 읽기	DB에 API 키 평문을 직접 저장하지 않기 위해	따라서 정답은 ‘DB에 API 키 평문을 직접 저장하지 않기 위해’이다.	YES	encrypted secret storage는 민감한 키를 서버 측에서 암호화해 저장하는 방식이다. 필요할 때만 복호화해 쓰면 노출 피해를 줄일 수 있다. 암호화 저장은 DB가 노출되더라도 원문 secret이 바로 드러나는 위험을 줄여 준다.	encrypted secret storage는 민감한 키를 서버 측에서 암호화해 저장하는 방식이다. 필요할 때만 복호화해 쓰면 노출 피해를 줄일 수 있다. 암호화 저장은 DB가 노출되더라도 원문 secret이 바로 드러나는 위험을 줄여 준다. 따라서 정답은 ‘DB에 API 키 평문을 직접 저장하지 않기 위해’이다.
