severity	code	file	index	id	title	answer	question	detail	explanation_preview
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_json_error_encoding_beginner_v119_a1.json	2	PY119_L04_JSON_ERROR_LOCATION_001	JSON 오류 위치 힌트 읽기	문제를 확인할 후보 위치라는 뜻	line 3 column 5 정보가 알려 주는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	line과 column은 JSON 파서가 문제를 발견한 위치를 알려 준다. 그 주변의 쉼표, 따옴표, 괄호를 확인하면 된다. 오류 위치는 실제 원인 바로 뒤를 가리킬 수도 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_json_error_encoding_beginner_v119_a1.json	4	PY119_L05_BOM_SYMPTOM_001	BOM 문제 증상 읽기	BOM이나 인코딩 문제	\ufeff 같은 문자가 첫 key에 보이면 무엇을 의심할 수 있는가?	해설에서 정답 표현을 직접 찾기 어렵다.	\ufeff는 BOM이 문자열에 남았을 때 보일 수 있다. 이때 파일을 utf-8-sig로 읽는 방법을 고려할 수 있다. 문제 파일의 첫 글자 주변을 확인하면 원인을 좁힐 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_json_error_encoding_beginner_v119_a1.json	5	PY119_L05_ENSURE_ASCII_FALSE_001	ensure_ascii=False 읽기	한글을 가능한 그대로 보이게 저장한다	ensure_ascii=False의 효과로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	ensure_ascii=False를 쓰면 한글이 \uXXXX 형태로만 보이지 않고 사람이 읽기 쉬운 글자로 저장된다. 공유용 설정 파일이나 로그를 사람이 직접 확인할 때 특히 유용하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_json_error_encoding_beginner_v119_a1.json	6	PY119_L05_JSON_WRITE_KOREAN_001	한글 JSON 저장 패턴	한글이 읽기 쉽고 파일 인코딩도 명시된다	이 저장 패턴의 장점으로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	ensure_ascii=False는 한글 표시를 돕고, encoding='utf-8'은 파일 저장 인코딩을 명확히 한다. indent=2는 구조 확인에 좋다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_json_error_encoding_beginner_v119_a1.json	7	PY119_L06_SAFE_JSON_PARSE_001	안전한 JSON 파싱 흐름	JSON 문법을 해석하지 못한 오류	except json.JSONDecodeError가 따로 잡는 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	JSONDecodeError는 JSON 파싱 실패를 나타낸다. 파일은 읽혔지만 내용이 JSON 문법에 맞지 않을 때 따로 처리할 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_streak_goal_habit_v63.json	4	PY63_L07_streak_date_001	streak date 읽기	같은 날 여러 번 학습해도 하루로 계산해야 하기 때문에	streak 계산에서 날짜 기준이 중요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	streak date는 연속 학습을 계산할 때 기준으로 삼는 날짜 값이다. streak는 시간보다 날짜 단위로 계산하는 것이 사용자 경험에 자연스럽다. 타임존이나 자정 기준이 흔들리면 같은 학습 기록도 연속으로 보이거나 끊긴 것으로 보일 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_streak_goal_habit_v63.json	14	PY63_L10_goal_quality_gate_001	goal quality gate 읽기	목표 기능이 저장과 계산에서 일관되게 동작하는지 검증하기 위해	goal quality gate의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	goal quality gate는 목표 계산, 진행률 표시, 초기화 조건이 정확한지 확인하는 기준이다. 작은 계산 오류도 사용자 신뢰를 떨어뜨릴 수 있다. 목표 관련 기능은 동기부여와 직접 연결되므로 날짜, 초기화, 누적 계산을 꼼꼼히 검증해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_ux_review_algorithm_v49.json	6	PY49_L08_answer_history_001	answer history 읽기	카드별로 얼마나 잘 맞혔는지 판단하기 위해	answer history가 필요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	answer history는 학습자가 과거에 어떤 카드에 맞고 틀렸는지 남긴 기록이다. 복습 일정과 난이도 조절은 이 기록을 기반으로 계산할 수 있다. 최근 기록과 누적 기록을 함께 보면 일시적 실수와 반복 약점을 구분할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_ux_review_algorithm_v49.json	11	PY49_L09_new_vs_review_mix_001	new vs review mix 읽기	새 내용 학습과 기존 기억 유지의 균형을 맞추기 위해	새 카드와 복습 카드를 섞는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	new vs review mix는 새 카드와 복습 카드를 어떤 비율로 섞을지 정하는 문제다. 복습만 하면 느리고, 새 카드만 보면 오래 기억하기 어렵다. 적절한 비율을 잡으면 지루함을 줄이면서도 장기 기억을 유지하는 데 도움이 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_ux_review_algorithm_v49.json	13	PY49_L09_session_summary_001	session summary 읽기	푼 카드 수, 정답 수, 약한 개념	session summary에 들어가면 좋은 정보는?	해설에서 정답 표현을 직접 찾기 어렵다.	session summary는 한 번의 학습이 끝난 뒤 성과와 약점을 요약하는 화면이나 데이터다. 학습자는 무엇을 잘했고 무엇을 다시 봐야 하는지 알아야 한다. 요약은 다음 복습 행동으로 이어져야 하므로 단순 점수보다 약점과 추천을 함께 담는 것이 좋다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_ux_review_algorithm_v49.json	14	PY49_L10_learning_state_schema_001	learning state schema 읽기	card_id, attempts, correct, mastery, next_review_at	learning state schema에 필요한 필드는?	해설에서 정답 표현을 직접 찾기 어렵다.	복습 알고리즘은 카드별 시도 횟수, 정답 수, 숙련도, 다음 복습일 같은 상태가 필요하다. learning state schema는 사용자의 학습 상태를 어떤 필드로 저장할지 정한 구조다. 완료 여부, 점수, 마지막 학습 시각의 의미를 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_learning_ux_review_algorithm_v49.json	16	PY49_L10_review_algorithm_guard_001	review algorithm guard 읽기	같은 개념만 과도하게 반복되거나 학습량이 너무 많아지는 것을 막기 위해	review algorithm guard가 필요한 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	review algorithm guard는 추천 로직이 한쪽으로 치우치지 않도록 제한을 두는 장치다. 사용자 피로도, 다양성, 학습량을 함께 고려해야 한다. 가드가 없으면 쉬운 카드나 특정 태그만 반복 추천되는 문제가 생길 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	1	PY11_L02_float_001	float 계산 읽기	1.5	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: 2	파이썬에서 / 연산자는 정수끼리 나누어도 float 결과를 만든다. 그래서 4 / 2처럼 딱 나누어져도 결과는 2가 아니라 2.0 형태다. 정수 몫이 필요하면 // 연산을 쓰고, 결과를 정수로 바꾸려면 int 변환을 따로 봐야 한다. 나눗셈 문제는 숫자 값뿐 아니라 연산자 종류가 /인지 //인지 먼저 구분해야 출력 형태를 맞힐 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	2	PY11_L03_tuple_001	tuple 기본 읽기	20	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: point	tuple도 list처럼 인덱스로 값에 접근할 수 있고, point[1]은 두 번째 값을 뜻한다. 다만 tuple은 보통 수정하지 않는 고정된 묶음으로 사용된다. 좌표, 설정값, 함수가 여러 값을 돌려주는 경우처럼 순서는 있지만 바꾸지 않을 값을 표현할 때 자주 나온다. tuple 문제를 읽을 때는 괄호보다 인덱스 위치와 값의 순서를 먼저 확인하면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	4	PY11_L03_if_else_001	if else 분기 읽기	retry	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: 70	if/else는 조건이 참일 때와 거짓일 때 실행할 흐름을 나눈다. 이 예제에서 60은 70 이상이 아니므로 if 블록이 아니라 else 블록이 실행된다. 분기 문제는 조건식을 먼저 True 또는 False로 계산한 뒤, 실제로 실행되는 블록만 따라가면 된다. 실행되지 않은 블록의 print나 대입은 결과에 영향을 주지 않는다는 점도 함께 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	5	PY11_L04_if_elif_001	elif 여러 조건 읽기	advanced	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: level	if/elif/else는 여러 조건을 위에서부터 순서대로 확인한다. level 8은 앞의 두 조건에 맞지 않으므로 마지막 else 경로로 들어간다. 중요한 점은 앞 조건이 True가 되면 뒤 조건은 더 이상 보지 않는다는 것이다. 따라서 조건의 순서가 출력 결과를 바꿀 수 있다. 여러 분기 문제는 각 조건을 차례로 True/False로 적어 보며 실행되는 첫 블록을 찾으면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	8	PY11_L08_queue_basic_001	queue 기본 흐름 읽기	task1	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: Queue	Queue는 작업을 순서대로 넣고 꺼내기 위한 자료구조다. 기본적으로 먼저 넣은 값이 먼저 나오는 FIFO 흐름으로 동작한다. 작업 큐에서는 생산자가 넣은 일을 소비자가 하나씩 꺼내 처리하는 흐름으로 자주 읽는다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	10	PY11_L08_sensor_csv_001	sensor 데이터 한 줄 읽기	9.8	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: accel	CSV는 쉼표로 값을 나눈 텍스트 데이터 형식이다. 한 줄을 쉼표로 나눈 뒤 두 번째 값 accel을 float로 바꿔 숫자로 사용한다. 텍스트로 읽은 값은 그대로 계산하기 어렵기 때문에 필요한 컬럼을 고른 뒤 자료형 변환을 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	11	PY11_L05_enumerate_002	enumerate로 번호와 값 같이 읽기	0과 LiDAR	첫 번째 반복에서 idx와 label은?	해설에서 정답 표현을 직접 찾기 어렵다.	enumerate는 반복 중인 값과 함께 번호도 같이 준다. 기본 번호는 0부터 시작하므로 인덱스와 값을 동시에 다룰 때 편하다. for idx, label처럼 두 변수를 받으면 왼쪽에는 번호, 오른쪽에는 실제 값이 들어간다고 순서대로 읽으면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	14	PY11_L07_re_search_001	re.search 정규식 읽기	0042	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	re.search는 문자열에서 정규식과 맞는 부분을 찾는다. 괄호로 묶은 부분은 캡처 그룹이 되어 group(1)로 꺼낼 수 있다. 전체 매칭 결과와 괄호 안 그룹은 다를 수 있으므로 group(0)과 group(1)의 의미를 구분해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	18	PY11_L07_itertools_islice_001	itertools.islice 읽기	[0, 1, 2]	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	itertools.islice는 반복 가능한 값에서 필요한 앞부분만 잘라 가져온다. islice(nums, 3)은 nums의 앞 3개 값만 읽는다. 전체를 리스트로 만들지 않고 필요한 만큼만 소비할 수 있어 큰 반복자 처리에 유용하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	19	PY11_L06_math_sqrt_001	math.sqrt 읽기	3.0	출력은?	해설에서 정답 표현을 직접 찾기 어렵다. 해설에 언급된 보기 후보: sqrt	math.sqrt는 제곱근을 계산하는 표준 라이브러리 함수다. 결과는 정수처럼 보여도 float 자료형으로 반환된다. math.sqrt는 숫자의 제곱근을 계산하는 함수다. 거리 계산, 피타고라스 정리, 오차 크기 계산처럼 제곱을 되돌릴 때 사용한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	24	PY11_L09_pandas_read_csv_001	pandas read_csv 읽기	CSV를 DataFrame으로 읽는다	pd.read_csv의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	pandas.read_csv는 CSV 같은 표 데이터를 DataFrame으로 읽는 대표 함수다. 데이터 분석이나 전처리의 시작점으로 자주 쓰인다. 구분자, 인코딩, 헤더 옵션을 함께 확인해야 CSV가 의도한 컬럼 구조로 읽힌다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	25	PY11_L09_numpy_mean_axis_001	numpy 평균 읽기	2.0	출력은?	해설에서 정답 표현을 직접 찾기 어렵다.	numpy mean은 배열의 평균을 계산한다. axis를 지정하면 전체가 아니라 행이나 열 같은 특정 방향을 기준으로 평균을 낼 수 있다. axis가 없으면 전체 평균을 보고, axis가 있으면 행이나 열 방향으로 나누어 평균을 계산한다고 보면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	27	PY11_L08_pytest_assert_002	pytest 테스트 함수 읽기	add(2,3)이 5인지 검증한다	test_add 함수의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	pytest는 test_로 시작하는 함수를 테스트 함수로 인식한다. 함수 안의 assert가 참이면 통과하고, 거짓이면 실패로 기록된다. 테스트 이름과 assert 식을 함께 보면 무엇을 검증하려는 함수인지 빠르게 파악할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	34	PY11_L09_pydantic_field_001	Pydantic Field 기본값 읽기	top_k는 1 이상 20 이하	ge=1, le=20의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	Pydantic Field는 모델 필드에 기본값, 설명, 제약 조건을 붙일 수 있게 해 준다. 입력 검증 규칙을 데이터 모델 가까이에 둘 수 있다. ge와 le 같은 제약을 두면 API 입력이 너무 작거나 큰 값을 받을 때 자동으로 막을 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_libraries_missing_topics_v11.json	37	PY11_L10_eval_metric_accuracy_001	accuracy metric 읽기	정답과 예측이 같은 비율	이 함수는 무엇을 계산하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	accuracy는 전체 예측 중 맞춘 개수의 비율을 계산하는 평가 지표다. 단순 분류 성능을 빠르게 확인할 때 많이 사용한다. 맞은 개수만 보지 말고 전체 데이터 수로 나누어 비율로 만든다는 점이 핵심이다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	3	PY44_L07_system_prompt_001	system prompt 읽기	모델이 따라야 할 기본 역할과 규칙을 정한다	system prompt의 역할에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	system prompt는 답변 톤, 금지어, 학년 제한 같은 상위 규칙을 담기 좋다. system prompt는 모델의 전체 행동 규칙을 정하는 상위 지시문이다. 응답 형식, 금지 사항, 근거 사용 규칙이 어디에 들어가는지 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	6	PY44_L08_response_schema_001	response schema 읽기	모델 출력에 필요한 필드가 있는지 확인하기 위해	response schema의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	스키마가 있으면 앱이 기대하는 answer, concepts, check 같은 필드 누락을 잡을 수 있다. response schema는 모델이나 API 응답이 어떤 필드 구조로 와야 하는지 정한 규칙이다. JSON 출력 검증과 후처리 안정성에 중요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	7	PY44_L08_json_mode_001	JSON mode 읽기	앱이 모델 출력을 안정적으로 파싱하기 위해	JSON mode를 쓰는 주된 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	JSON mode는 모델 출력이 앱에서 읽기 쉬운 구조화 형식이 되도록 유도하는 방식이다. UI, 검증기, 후처리 파이프라인이 답변을 안전하게 읽게 해준다. 구조가 고정되면 필드 누락이나 파싱 실패를 자동 검증하기도 쉬워진다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	10	PY44_L09_retry_policy_001	retry policy 읽기	일시적인 timeout이나 네트워크 오류가 날 때	retry policy가 필요한 경우는?	해설에서 정답 표현을 직접 찾기 어렵다.	재시도는 일시 장애에는 유용하지만, 잘못된 입력이나 정책 위반을 숨기는 용도로 쓰면 안 된다. retry policy는 API 호출이 실패했을 때 다시 시도할 조건과 횟수를 정한 규칙이다. 일시적 오류와 영구 오류를 구분해야 낭비를 줄일 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	11	PY44_L09_fallback_model_001	fallback model 읽기	주 모델이 실패할 때 서비스를 완전히 멈추지 않게 하기 위해	fallback model의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	fallback은 장애 대응용이며, 모델별 출력 차이를 검증하는 로직과 함께 써야 안전하다. fallback model은 주 모델 호출이 실패하거나 품질이 낮을 때 대신 쓰는 모델이다. 어떤 조건에서 전환되는지와 비용 차이를 확인해야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	12	PY44_L09_timeout_rate_limit_001	timeout / rate limit 읽기	요청을 너무 많이 보내 제한에 걸렸다	429 rate limit에 가까운 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	timeout은 응답이 너무 오래 걸리는 문제이고, rate limit은 요청량 제한 문제다. 둘 다 외부 LLM API 호출에서 별도 대응이 필요하다. timeout은 재시도 전략이, rate limit은 대기나 요청량 조절 전략이 필요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	15	PY44_L10_hallucination_guard_001	hallucination guard 읽기	근거로 확인되지 않는 주장을 줄인다	hallucination guard의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	근거 기반 답변에서는 생성 후에도 evidence와 맞는지 확인하는 단계가 중요하다. hallucination guard는 모델이 근거 없이 답을 지어내지 않도록 막는 규칙이다. 검색 근거 제한, 출처 확인, 모르면 모른다고 말하기가 핵심이다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_llm_api_prompt_validation_v44.json	16	PY44_L10_model_adapter_001	model adapter 읽기	모델 제공자가 바뀌어도 호출하는 쪽 수정 범위를 줄인다	model adapter를 두는 장점은?	해설에서 정답 표현을 직접 찾기 어렵다.	model adapter는 여러 외부 모델 API의 차이를 내부 공통 인터페이스로 맞추는 구조다. 모델을 바꿔도 앱 나머지 부분의 변경을 줄일 수 있다. adapter에 호출 형식을 모아 두면 timeout, retry, 응답 파싱도 한곳에서 관리하기 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	1	PY25_L07_logging_basic_001	logging 기본 레벨 읽기	즉시 중단은 아니지만 주의가 필요한 상태	warning 로그에 가장 가까운 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	INFO는 일반 흐름, WARNING은 주의 상태, ERROR는 실패 상황에 가깝다. logging은 실행 중 일어난 일을 기록하는 방법이다. debug, info, warning, error처럼 수준을 나누어 기록하면 문제 원인을 찾기 쉬워진다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	2	PY25_L07_try_except_log_001	try/except 로그 읽기	오류를 기록한 뒤 실패를 상위로 전달하기 위해	raise를 다시 쓰는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	except에서 로그만 남기고 끝내면 실패가 숨겨질 수 있다. raise는 예외를 다시 올린다. try/except 로그는 예외가 발생했을 때 원인과 위치를 기록하는 방식이다. 단순히 오류를 숨기지 말고 어떤 입력과 단계에서 실패했는지 남겨야 한다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	3	PY25_L08_traceback_reading_001	traceback 줄번호 읽기	jobs/curate.py line 18의 json.loads(raw)	가장 직접적인 에러 발생 위치는?	해설에서 정답 표현을 직접 찾기 어렵다.	traceback의 아래쪽으로 갈수록 실제 예외가 발생한 위치에 가까운 경우가 많다. traceback은 오류가 어디서 시작되어 어떤 함수들을 거쳐 발생했는지 보여 주는 기록이다. 가장 아래쪽 오류 메시지와 파일명, 줄번호를 먼저 확인하면 된다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	6	PY25_L09_retry_backoff_001	retry/backoff 루프 읽기	4	attempt가 2일 때 wait 값은?	해설에서 정답 표현을 직접 찾기 어렵다.	retry backoff는 실패한 요청을 바로 반복하지 않고 점점 더 오래 기다렸다 재시도하는 방식이다. 일시적 장애에서 서버 부담을 줄인다. 대기 시간이 attempt에 따라 커지면 네트워크나 API 제한이 잠깐 생겼을 때 더 안정적으로 회복할 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	9	PY25_L09_metrics_counter_001	metrics counter 읽기	1 증가한다	run()에서 예외가 발생하면 errors는 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	metrics counter는 성공, 실패, 오류 같은 사건 수를 누적해 운영 상태를 보는 지표다. except 블록에서 errors를 올리면 실패 추적이 쉬워진다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	10	PY25_L10_alert_condition_001	alert 조건 읽기	0으로 나누는 오류를 피하기 위해	total_requests가 0일 때 max(total_requests, 1)를 쓰는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	alert condition은 문제가 되는 상황을 숫자 기준으로 판단하는 조건이다. 분모가 0이 되지 않게 방어하면 에러 없이 비율을 계산할 수 있다. 운영 지표 계산에서는 0 나누기 같은 예외도 서비스 장애로 이어질 수 있어 방어식이 필요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	11	PY25_L10_audit_log_001	audit log 저장 읽기	중요 작업의 주체/행위/대상을 추적하기 위해	audit log의 목적에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	audit log는 누가 언제 어떤 작업을 했는지 남기는 기록이다. 보안 사고, 운영 문제, 사후 분석에서 원인과 책임 범위를 확인하는 데 필요하다. run_id, 사용자, 작업 종류, 결과를 함께 남기면 나중에 같은 사건을 추적하기 쉽다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_monitoring_ops_v25.json	15	PY25_L10_incident_summary_001	장애 요약 객체 읽기	문제의 근본 원인	root_cause 필드는 무엇을 담는가?	해설에서 정답 표현을 직접 찾기 어렵다.	장애 요약은 증상, 영향, 원인, 조치, 재발방지 항목으로 나누면 다음 작업에 도움이 된다. 장애 요약 객체는 문제가 난 시간, 원인, 영향 범위, 복구 조치를 한곳에 정리하는 구조다. 로그를 사람이 읽기 쉬운 보고 형태로 바꾸는 데 쓰인다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_verbose_cli_beginner_v129_a1.json	2	PY129_L05_LOG_LEVEL_INFO_DEBUG_001	DEBUG와 INFO 구분하기	DEBUG는 개발자가 흐름을 확인할 때 더 자세히 남긴다	보통 DEBUG 로그를 INFO 로그보다 자세한 내부 확인용으로 쓰는 이유로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	DEBUG는 변수값, 분기, 내부 흐름처럼 자세한 확인용 메시지에 자주 쓴다. INFO는 사용자가 알아도 좋은 일반 진행 상태에 더 가깝다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_logging_verbose_cli_beginner_v129_a1.json	6	PY129_L05_PROGRESS_LOG_MESSAGE_001	처리 진행 로그 남기기	현재 어느 단계인지 확인하기 위해	파일 처리 CLI에서 logging.info('읽는 중: %s', input_path) 같은 로그를 남기는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	진행 로그는 프로그램이 입력 읽기, 처리, 저장 중 어디까지 왔는지 보여 준다. 실패가 났을 때 어느 단계에서 멈췄는지도 찾기 쉽다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_mobile_touch_responsive_ux_v54.json	5	PY54_L07_safe_area_001	safe area 읽기	노치나 홈 인디케이터에 UI가 가려지지 않게 하기 위해	safe area를 고려하는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	safe area는 모바일 기기의 노치, 홈 바, 시스템 UI와 겹치지 않게 확보하는 화면 영역이다. 설치형 PWA에서는 하단 버튼 배치에 특히 중요하다. safe area를 무시하면 중요한 버튼이 기기 UI에 가려져 누르기 어려워질 수 있다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_mobile_touch_responsive_ux_v54.json	10	PY54_L09_hover_vs_touch_001	hover vs touch 읽기	터치 기기에서는 hover가 없거나 다르게 동작하기 때문에	hover에만 의존하면 안 되는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	hover vs touch는 마우스를 올리는 동작과 손가락 터치의 차이를 말한다. 힌트나 설명이 hover로만 보이면 모바일 학습자는 접근하기 어렵다. 터치 환경에서는 눌렀을 때, 펼쳤을 때, 항상 보일 때 같은 대체 UI가 필요하다.
MEDIUM	ANSWER_NOT_EXPLICIT_IN_EXPLANATION	data\lessons\python_mobile_touch_responsive_ux_v54.json	11	PY54_L09_mobile_input_zoom_001	mobile input zoom 읽기	입력할 때 화면이 갑자기 확대되는 일을 줄이기 위해	모바일 입력창 font-size를 충분히 주는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	mobile input zoom은 모바일 브라우저가 작은 입력창을 자동 확대하는 현상과 관련된다. 검색창이나 필터 입력이 있는 학습앱에서는 입력 경험도 중요하다.
