file	index	id	title	old_reading_goal	new_reading_goal
data/lessons/python_files_paths_project_structure_v32.json	4	PY32_L07_path_join_001	Path join 읽기	‘문자열 더하기보다 안전하게 경로를 조합하는 방식을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문자열 더하기보다 안전하게 경로를 조합하는 방식을 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	5	PY32_L08_glob_get_child_item_001	glob / Get-ChildItem 읽기	‘특정 패턴의 파일 목록을 찾는 코드를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	특정 패턴의 파일 목록을 찾는 코드를 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	6	PY32_L08_test_path_001	파일 존재 확인 Test-Path	‘파일이나 폴더가 실제로 있는지 확인하는 명령을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파일이나 폴더가 실제로 있는지 확인하는 명령을 읽는다.
data/lessons/python_files_paths_project_structure_v32.json	7	PY32_L08_new_item_directory_001	폴더 생성 New-Item	‘없으면 만들고 있으면 넘어가는 폴더 생성 명령을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	없으면 만들고 있으면 넘어가는 폴더 생성 명령을 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	8	PY32_L09_read_write_utf8_001	UTF-8 읽기/쓰기	‘한글이 깨지지 않게 인코딩을 지정하는 코드를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	한글이 깨지지 않게 인코딩을 지정하는 코드를 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	9	PY32_L09_backup_file_001	백업 파일 만들기	‘수정 전 원본 파일을 백업하는 명령을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	수정 전 원본 파일을 백업하는 명령을 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	10	PY32_L09_temp_file_001	임시 파일 사용하기	‘직접 덮어쓰기 전에 임시 파일을 거치는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	직접 덮어쓰기 전에 임시 파일을 거치는 이유를 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	11	PY32_L09_path_with_spaces_001	공백 있는 경로 읽기	‘경로에 공백이 있을 때 따옴표가 필요한 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	경로에 공백이 있을 때 따옴표가 필요한 이유를 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	13	PY32_L10_config_location_001	config 파일 위치 읽기	‘바뀔 수 있는 설정을 코드와 분리하는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	바뀔 수 있는 설정을 코드와 분리하는 이유를 이해한다.
data/lessons/python_files_paths_project_structure_v32.json	14	PY32_L10_output_folder_001	output 폴더 구조 읽기	‘스크립트 산출물을 output 폴더에 모으는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	스크립트 산출물을 output 폴더에 모으는 이유를 이해한다.
data/lessons/python_foundation_expansion_v10.json	1	PY10_L01_variable_001	변수에 값 담기	‘변수에 문자열을 담고 출력하는 가장 기본 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	변수에 문자열을 담고 출력하는 가장 기본 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	2	PY10_L01_reassign_001	변수 다시 대입 읽기	‘기존 변수 값을 이용해 새 값을 다시 저장하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	기존 변수 값을 이용해 새 값을 다시 저장하는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	3	PY10_L02_boolean_compare_001	비교 결과 boolean 읽기	‘비교식이 True/False 값을 만든다는 것을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	비교식이 True/False 값을 만든다는 것을 읽는다.
data/lessons/python_foundation_expansion_v10.json	4	PY10_L02_list_append_len_001	리스트 append와 len	‘빈 리스트에 값을 추가하고 개수를 세는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	빈 리스트에 값을 추가하고 개수를 세는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	5	PY10_L02_dict_key_001	dict key로 값 꺼내기	‘dict에서 key를 이용해 값을 꺼내는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	dict에서 key를 이용해 값을 꺼내는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	6	PY10_L03_range_loop_001	range 반복 읽기	‘range(3)이 0,1,2를 만든다는 것을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	range(3)이 0,1,2를 만든다는 것을 읽는다.
data/lessons/python_foundation_expansion_v10.json	7	PY10_L03_for_list_001	리스트 순회 읽기	‘리스트의 각 값을 하나씩 꺼내 처리하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	리스트의 각 값을 하나씩 꺼내 처리하는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	8	PY10_L03_def_return_001	def와 return 읽기	‘함수 정의, 인자 전달, return 값을 함께 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 정의, 인자 전달, return 값을 함께 읽는다.
data/lessons/python_foundation_expansion_v10.json	9	PY10_L04_function_chain_001	함수 안 메서드 체인 읽기	‘함수 안에서 문자열을 정규화하는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 안에서 문자열을 정규화하는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	10	PY10_L04_default_param_001	기본 파라미터 읽기	‘인자를 생략하면 기본값이 쓰이는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	인자를 생략하면 기본값이 쓰이는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	11	PY10_L04_scope_local_001	local scope 읽기	‘함수 안 지역 변수와 바깥 변수를 구분해 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 안 지역 변수와 바깥 변수를 구분해 읽는다.
data/lessons/python_foundation_expansion_v10.json	12	PY10_L04_path_join_001	Path / 연산자 읽기	‘pathlib에서 / 로 경로를 이어 붙이는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	pathlib에서 / 로 경로를 이어 붙이는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	13	PY10_L05_try_except_success_001	try 성공 흐름 읽기	‘에러가 없으면 except로 가지 않는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	에러가 없으면 except로 가지 않는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	14	PY10_L05_try_except_fail_001	try 실패 흐름 읽기	‘에러가 나면 except의 기본값이 쓰이는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	에러가 나면 except의 기본값이 쓰이는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	16	PY10_L05_json_loads_001	json.loads 문자열 파싱	‘JSON 문자열을 dict로 바꾸는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	JSON 문자열을 dict로 바꾸는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	17	PY10_L06_list_comprehension_001	list comprehension 읽기	‘반복문을 한 줄로 써서 새 리스트를 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	반복문을 한 줄로 써서 새 리스트를 만드는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	18	PY10_L06_list_comp_filter_001	조건이 있는 list comprehension	‘조건에 맞는 값만 새 리스트에 넣는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	조건에 맞는 값만 새 리스트에 넣는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	19	PY10_L06_dict_comprehension_001	dict comprehension 읽기	‘리스트에서 dict를 한 줄로 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	리스트에서 dict를 한 줄로 만드는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	20	PY10_L06_class_init_001	class와 __init__ 읽기	‘객체가 만들어질 때 초기값이 설정되는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	객체가 만들어질 때 초기값이 설정되는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	21	PY10_L06_class_method_001	method가 객체 상태 바꾸기	‘메서드가 self.value를 바꾸는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	메서드가 self.value를 바꾸는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	23	PY10_L07_validation_function_001	검증 함수 읽기	‘필수 key가 있는지 검사하는 함수를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	필수 key가 있는지 검사하는 함수를 읽는다.
data/lessons/python_foundation_expansion_v10.json	24	PY10_L07_safe_get_function_001	safe get 함수 읽기	‘없는 key를 안전하게 읽고 기본값을 쓰는 함수를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	없는 key를 안전하게 읽고 기본값을 쓰는 함수를 읽는다.
data/lessons/python_foundation_expansion_v10.json	25	PY10_L07_slice_limit_001	slice limit 읽기	‘슬라이싱으로 리스트의 앞부분 일부만 자르는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	슬라이싱으로 리스트의 앞부분 일부만 자르는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	26	PY10_L07_return_dict_001	함수가 dict 반환하기	‘함수가 여러 필드를 가진 dict를 반환하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수가 여러 필드를 가진 dict를 반환하는 구조를 읽는다.
data/lessons/python_foundation_expansion_v10.json	27	PY10_L07_tsv_parse_001	TSV 한 줄 파싱 읽기	‘탭으로 나뉜 한 줄을 dict로 바꾸는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	탭으로 나뉜 한 줄을 dict로 바꾸는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	28	PY10_L07_env_get_001	환경변수 기본값 읽기	‘환경변수가 없을 때 기본값 문자열을 쓰는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	환경변수가 없을 때 기본값 문자열을 쓰는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	29	PY10_L07_path_glob_001	glob으로 파일 찾기	‘특정 폴더에서 패턴에 맞는 파일을 찾는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	특정 폴더에서 패턴에 맞는 파일을 찾는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	30	PY10_L07_assert_basic_001	assert 기본 읽기	‘조건이 참인지 간단히 검사하는 assert 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	조건이 참인지 간단히 검사하는 assert 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	31	PY10_L07_assert_fail_001	assert 실패 읽기	‘assert 조건이 거짓이면 중단되는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	assert 조건이 거짓이면 중단되는 흐름을 읽는다.
data/lessons/python_foundation_expansion_v10.json	32	PY10_L08_guard_clause_001	guard clause 읽기	‘빈 입력이면 일찍 반환하는 방어 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	빈 입력이면 일찍 반환하는 방어 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	33	PY10_L08_function_loop_result_001	함수 안 loop와 result 읽기	‘함수 내부에서 결과 리스트를 쌓아 반환하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 내부에서 결과 리스트를 쌓아 반환하는 구조를 읽는다.
data/lessons/python_foundation_expansion_v10.json	35	PY10_L08_pipeline_steps_001	pipeline steps 읽기	‘여러 함수를 순서대로 적용하는 파이프라인 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	여러 함수를 순서대로 적용하는 파이프라인 구조를 읽는다.
data/lessons/python_foundation_expansion_v10.json	36	PY10_L08_retry_once_001	간단 retry 함수 읽기	‘실패하면 한 번 더 실행하는 단순 재시도 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	실패하면 한 번 더 실행하는 단순 재시도 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	38	PY10_L08_keyword_args_001	keyword argument 읽기	‘함수 호출에서 이름으로 인자를 넘기는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 호출에서 이름으로 인자를 넘기는 구조를 읽는다.
data/lessons/python_foundation_expansion_v10.json	39	PY10_L08_dataclass_basic_001	dataclass 기본 읽기	‘작은 데이터 구조를 class처럼 정의하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	작은 데이터 구조를 class처럼 정의하는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	42	PY10_L08_filter_rows_001	row 필터링 읽기	‘조건을 만족하는 row만 남기는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	조건을 만족하는 row만 남기는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	43	PY10_L08_fstring_status_001	f-string 상태문 읽기	‘변수 값을 문자열에 넣어 상태 메시지를 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	변수 값을 문자열에 넣어 상태 메시지를 만드는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	45	PY10_L06_mkdir_exist_ok_001	mkdir exist_ok 읽기	‘폴더가 이미 있어도 에러 없이 넘어가는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	폴더가 이미 있어도 에러 없이 넘어가는 코드를 읽는다.
data/lessons/python_foundation_expansion_v10.json	46	PY10_L08_argparse_store_true_001	argparse store_true 읽기	‘플래그가 있으면 True가 되는 CLI 옵션을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	플래그가 있으면 True가 되는 CLI 옵션을 읽는다.
data/lessons/python_foundation_expansion_v10.json	47	PY10_L08_non_empty_validation_001	빈 문자열 검증 읽기	‘공백만 있는 입력을 막는 검증 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	공백만 있는 입력을 막는 검증 코드를 읽는다.
data/lessons/python_frontend_state_storage_cache_v39.json	2	PY39_L07_ui_state_server_state_001	UI state와 server state 구분	‘화면 내부 상태와 서버에서 온 데이터를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	화면 내부 상태와 서버에서 온 데이터를 구분한다.
data/lessons/python_frontend_state_storage_cache_v39.json	5	PY39_L08_cache_001	cache 읽기	‘이미 받은 파일을 다시 쓰는 cache 개념을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	이미 받은 파일을 다시 쓰는 cache 개념을 이해한다.
data/lessons/python_function_design_io_v30.json	2	PY30_L07_function_input_output_001	함수 input/output 읽기	‘함수가 무엇을 입력받고 무엇을 반환하는지 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수가 무엇을 입력받고 무엇을 반환하는지 구분한다.
data/lessons/python_function_design_io_v30.json	7	PY30_L09_side_effect_001	side effect 읽기	‘함수가 외부 상태를 바꾸는 side effect를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수가 외부 상태를 바꾸는 side effect를 구분한다.
data/lessons/python_function_design_io_v30.json	11	PY30_L10_load_save_pair_001	load/save 함수 쌍 읽기	‘상태를 불러오는 함수와 저장하는 함수를 쌍으로 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	상태를 불러오는 함수와 저장하는 함수를 쌍으로 이해한다.
data/lessons/python_function_design_io_v30.json	12	PY30_L10_filter_function_001	filter function 읽기	‘조건을 받아 카드 목록을 줄이는 filter 함수를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	조건을 받아 카드 목록을 줄이는 filter 함수를 이해한다.
data/lessons/python_function_design_io_v30.json	13	PY30_L10_function_name_001	함수명으로 의도 읽기	‘함수명을 보고 그 함수가 하는 일을 추정하는 습관을 익힌다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수명을 보고 그 함수가 하는 일을 추정하는 습관을 익힌다.
data/lessons/python_function_design_io_v30.json	14	PY30_L10_split_long_function_001	긴 함수 쪼개기 읽기	‘하나의 긴 함수를 여러 작은 함수로 나누는 기준을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	하나의 긴 함수를 여러 작은 함수로 나누는 기준을 이해한다.
data/lessons/python_function_design_io_v30.json	15	PY30_L10_testable_function_001	테스트 가능한 함수 구조 읽기	‘브라우저나 파일 없이도 테스트 가능한 함수 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	브라우저나 파일 없이도 테스트 가능한 함수 구조를 이해한다.
data/lessons/python_git_github_workflow_v33.json	6	PY33_L08_git_log_001	git log 읽기	‘커밋 이력을 확인하고 최신 커밋 해시를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	커밋 이력을 확인하고 최신 커밋 해시를 읽는다.
data/lessons/python_git_github_workflow_v33.json	7	PY33_L08_git_diff_001	git diff 읽기	‘커밋 전 어떤 줄이 바뀌었는지 확인하는 diff를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	커밋 전 어떤 줄이 바뀌었는지 확인하는 diff를 이해한다.
data/lessons/python_git_github_workflow_v33.json	9	PY33_L09_branch_basic_001	branch 기초 읽기	‘main과 작업용 branch의 차이를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	main과 작업용 branch의 차이를 이해한다.
data/lessons/python_git_github_workflow_v33.json	13	PY33_L10_commit_scope_001	커밋 범위 정하기	‘하나의 커밋에 관련 변경만 묶는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	하나의 커밋에 관련 변경만 묶는 이유를 이해한다.
data/lessons/python_git_github_workflow_v33.json	15	PY33_L10_remote_tracking_001	origin/main 추적 상태 읽기	‘로컬 브랜치와 원격 브랜치의 관계를 나타내는 문장을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	로컬 브랜치와 원격 브랜치의 관계를 나타내는 문장을 이해한다.
data/lessons/python_github_actions_ci_validation_v48.json	5	PY48_L07_setup_python_action_001	setup-python action 읽기	‘CI 환경에서 Python 버전을 준비하는 단계를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	CI 환경에서 Python 버전을 준비하는 단계를 이해한다.
data/lessons/python_github_actions_ci_validation_v48.json	6	PY48_L08_validate_lessons_py_001	validate_lessons.py 고정화 읽기	‘매번 붙여넣던 검증 코드를 파일로 고정하는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	매번 붙여넣던 검증 코드를 파일로 고정하는 이유를 이해한다.
data/lessons/python_github_actions_ci_validation_v48.json	12	PY48_L09_local_vs_ci_001	local check vs CI check 읽기	‘로컬 검증과 원격 CI 검증을 둘 다 두는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	로컬 검증과 원격 CI 검증을 둘 다 두는 이유를 이해한다.
data/lessons/python_grouped_concepts_v15.json	4	PY15_L08_owl_shacl_sparql_001	OWL / SHACL / SPARQL 비교	‘시맨틱 웹 도구들의 역할을 한 번에 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	시맨틱 웹 도구들의 역할을 한 번에 구분한다.
data/lessons/python_grouped_concepts_v15.json	7	PY15_L08_node_chunk_document_001	Document / Chunk / Node 비교	‘RAG와 KG에서 문서 단위를 어떻게 나누는지 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	RAG와 KG에서 문서 단위를 어떻게 나누는지 이해한다.
data/lessons/python_grouped_concepts_v15.json	9	PY15_L07_authn_authz_001	Authentication / Authorization 비교	‘인증과 권한 부여의 역할 차이를 코드 흐름에서 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	인증과 권한 부여의 역할 차이를 코드 흐름에서 구분한다.
data/lessons/python_grouped_concepts_v15.json	10	PY15_L08_jwt_oauth_api_key_001	JWT / OAuth / API Key 비교	‘인증/연동에서 자주 만나는 토큰 종류를 비교한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	인증/연동에서 자주 만나는 토큰 종류를 비교한다.
data/lessons/python_grouped_concepts_v15.json	11	PY15_L08_encryption_hashing_salt_001	Encryption / Hashing / Salt 비교	‘암호화, 해시, salt의 차이를 구분해 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	암호화, 해시, salt의 차이를 구분해 읽는다.
data/lessons/python_grouped_concepts_v15.json	12	PY15_L08_leakage_compare_001	Token Leakage / Data Leakage / Prompt Injection 비교	‘AI 앱에서 자주 나오는 누설/공격 개념을 묶어 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	AI 앱에서 자주 나오는 누설/공격 개념을 묶어 이해한다.
data/lessons/python_grouped_concepts_v15.json	13	PY15_L08_pii_secret_compare_001	PII / Secret / Credential 비교	‘민감정보와 인증정보를 분리해서 다뤄야 하는 이유를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	민감정보와 인증정보를 분리해서 다뤄야 하는 이유를 읽는다.
data/lessons/python_grouped_concepts_v15.json	14	PY15_L08_sql_injection_xss_001	SQL Injection / XSS 비교	‘웹과 DB 보안 공격 유형이 어디서 발생하는지 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	웹과 DB 보안 공격 유형이 어디서 발생하는지 구분한다.
data/lessons/python_grouped_concepts_v15.json	15	PY15_L08_least_privilege_audit_001	Least Privilege / Audit Log 비교	‘권한 최소화와 감사 로그의 역할을 함께 구분해 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	권한 최소화와 감사 로그의 역할을 함께 구분해 읽는다.
data/lessons/python_grouped_concepts_v15.json	16	PY15_L06_number_types_001	int / float / Decimal / NaN 비교	‘정수형/실수형과 정밀도 문제를 묶어 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	정수형/실수형과 정밀도 문제를 묶어 이해한다.
data/lessons/python_grouped_concepts_v15.json	17	PY15_L07_float_precision_001	float precision error 읽기	‘실수형 계산에서 작은 오차가 생길 수 있음을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	실수형 계산에서 작은 오차가 생길 수 있음을 이해한다.
data/lessons/python_grouped_concepts_v15.json	19	PY15_L07_none_empty_nan_001	None / empty / NaN 비교	‘None, 빈 값, NaN이 서로 다른 상태임을 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	None, 빈 값, NaN이 서로 다른 상태임을 구분한다.
data/lessons/python_grouped_concepts_v15.json	21	PY15_L08_test_harness_001	Test harness 코드 흐름	‘입력과 기대값을 돌려 검증하는 테스트 틀을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	입력과 기대값을 돌려 검증하는 테스트 틀을 읽는다.
data/lessons/python_grouped_concepts_v15.json	24	PY15_L08_queue_worker_scheduler_001	Queue / Worker / Scheduler 비교	‘작업을 쌓고 처리하고 예약하는 운영 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	작업을 쌓고 처리하고 예약하는 운영 구조를 이해한다.
data/lessons/python_grouped_concepts_v15.json	25	PY15_L08_cache_ttl_retry_timeout_001	Cache / TTL / Retry / Timeout 비교	‘운영 코드에서 자주 보는 안정화 개념을 묶어 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	운영 코드에서 자주 보는 안정화 개념을 묶어 이해한다.
data/lessons/python_grouped_concepts_v15.json	26	PY15_L08_extract_chunk_dedup_canonical_001	Extract / Chunk / Dedup / Canonicalization 비교	‘문서 처리 파이프라인의 주요 단계를 묶어 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문서 처리 파이프라인의 주요 단계를 묶어 이해한다.
data/lessons/python_grouped_concepts_v15.json	27	PY15_L08_alias_redirect_canonical_001	Alias / Redirect / Canonical 비교	‘KG 정리에서 같은 개념을 다루는 세 용어를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	KG 정리에서 같은 개념을 다루는 세 용어를 구분한다.
data/lessons/python_grouped_concepts_v15.json	28	PY15_L09_prompt_context_guardrail_001	Prompt / Context Window / Guardrail 비교	‘LLM 앱에서 입력·문맥·제한장치를 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	LLM 앱에서 입력·문맥·제한장치를 구분한다.
data/lessons/python_grouped_concepts_v15.json	29	PY15_L09_hallucination_grounding_citation_001	Hallucination / Grounding / Citation 비교	‘LLM 답변 신뢰성과 근거 연결 개념을 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	LLM 답변 신뢰성과 근거 연결 개념을 구분한다.
data/lessons/python_grouped_concepts_v15.json	31	PY15_L09_feedback_calibration_latency_001	Feedback / Calibration / Latency 비교	‘제어/센서 시스템에서 자주 보는 세 개념을 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	제어/센서 시스템에서 자주 보는 세 개념을 구분한다.
