rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
59	data/lessons/python_function_scope_reading_notes_v96_a3.json	1	PYV96_A3_SCOPE_001_DEF_NOT_CALL	정의만 있고 호출 없음	아무것도 출력되지 않음	따라서 화면에는 아무것도 출력되지 않는다. 보기 표현으로는 ‘아무것도 출력되지 않음’이 맞다.	YES	hello() 호출이 없으므로 함수 안 print는 실행되지 않는다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다.	hello() 호출이 없으므로 함수 안 print는 실행되지 않는다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다. 따라서 화면에는 아무것도 출력되지 않는다. 보기 표현으로는 ‘아무것도 출력되지 않음’이 맞다.
60	data/lessons/python_function_scope_reading_notes_v96_a3.json	14	PYV96_A3_SCOPE_014_DEFAULT_ARGUMENT	기본 인자 사용	Hi Guest	따라서 출력은 ‘Hi Guest’이다.	YES	name argument가 없으므로 기본값 Guest가 쓰인다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다.	name argument가 없으므로 기본값 Guest가 쓰인다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다. 따라서 출력은 ‘Hi Guest’이다.
61	data/lessons/python_json_error_encoding_beginner_v119_a1.json	2	PY119_L04_JSON_ERROR_LOCATION_001	JSON 오류 위치 힌트 읽기	문제를 확인할 후보 위치라는 뜻	따라서 정답은 ‘문제를 확인할 후보 위치라는 뜻’이다.	YES	line과 column은 JSON 파서가 문제를 발견한 위치를 알려 준다. 그 주변의 쉼표, 따옴표, 괄호를 확인하면 된다. 오류 위치는 실제 원인 바로 뒤를 가리킬 수도 있다.	line과 column은 JSON 파서가 문제를 발견한 위치를 알려 준다. 그 주변의 쉼표, 따옴표, 괄호를 확인하면 된다. 오류 위치는 실제 원인 바로 뒤를 가리킬 수도 있다. 따라서 정답은 ‘문제를 확인할 후보 위치라는 뜻’이다.
62	data/lessons/python_json_error_encoding_beginner_v119_a1.json	5	PY119_L05_ENSURE_ASCII_FALSE_001	ensure_ascii=False 읽기	한글을 가능한 그대로 보이게 저장한다	따라서 정답은 ‘한글을 가능한 그대로 보이게 저장한다’이다.	YES	ensure_ascii=False를 쓰면 한글이 \uXXXX 형태로만 보이지 않고 사람이 읽기 쉬운 글자로 저장된다. 공유용 설정 파일이나 로그를 사람이 직접 확인할 때 특히 유용하다.	ensure_ascii=False를 쓰면 한글이 \uXXXX 형태로만 보이지 않고 사람이 읽기 쉬운 글자로 저장된다. 공유용 설정 파일이나 로그를 사람이 직접 확인할 때 특히 유용하다. 따라서 정답은 ‘한글을 가능한 그대로 보이게 저장한다’이다.
63	data/lessons/python_libraries_missing_topics_v11.json	1	PY11_L02_float_001	float 계산 읽기	1.5	따라서 출력은 ‘1.5’이다.	YES	파이썬에서 / 연산자는 정수끼리 나누어도 float 결과를 만든다. 그래서 4 / 2처럼 딱 나누어져도 결과는 2가 아니라 2.0 형태다. 정수 몫이 필요하면 // 연산을 쓰고, 결과를 정수로 바꾸려면 int 변환을 따로 봐야 한다. 나눗셈 문제는 숫자 값뿐 아니라 연산자 종류가 /인지 //인지 먼저 구분해야 출력 형태를 맞힐 수 있다.	파이썬에서 / 연산자는 정수끼리 나누어도 float 결과를 만든다. 그래서 4 / 2처럼 딱 나누어져도 결과는 2가 아니라 2.0 형태다. 정수 몫이 필요하면 // 연산을 쓰고, 결과를 정수로 바꾸려면 int 변환을 따로 봐야 한다. 나눗셈 문제는 숫자 값뿐 아니라 연산자 종류가 /인지 //인지 먼저 구분해야 출력 형태를 맞힐 수 있다. 따라서 출력은 ‘1.5’이다.
64	data/lessons/python_libraries_missing_topics_v11.json	2	PY11_L03_tuple_001	tuple 기본 읽기	20	따라서 출력은 ‘20’이다.	YES	tuple도 list처럼 인덱스로 값에 접근할 수 있고, point[1]은 두 번째 값을 뜻한다. 다만 tuple은 보통 수정하지 않는 고정된 묶음으로 사용된다. 좌표, 설정값, 함수가 여러 값을 돌려주는 경우처럼 순서는 있지만 바꾸지 않을 값을 표현할 때 자주 나온다. tuple 문제를 읽을 때는 괄호보다 인덱스 위치와 값의 순서를 먼저 확인하면 된다.	tuple도 list처럼 인덱스로 값에 접근할 수 있고, point[1]은 두 번째 값을 뜻한다. 다만 tuple은 보통 수정하지 않는 고정된 묶음으로 사용된다. 좌표, 설정값, 함수가 여러 값을 돌려주는 경우처럼 순서는 있지만 바꾸지 않을 값을 표현할 때 자주 나온다. tuple 문제를 읽을 때는 괄호보다 인덱스 위치와 값의 순서를 먼저 확인하면 된다. 따라서 출력은 ‘20’이다.
65	data/lessons/python_libraries_missing_topics_v11.json	4	PY11_L03_if_else_001	if else 분기 읽기	retry	따라서 출력은 ‘retry’이다.	YES	if/else는 조건이 참일 때와 거짓일 때 실행할 흐름을 나눈다. 이 예제에서 60은 70 이상이 아니므로 if 블록이 아니라 else 블록이 실행된다. 분기 문제는 조건식을 먼저 True 또는 False로 계산한 뒤, 실제로 실행되는 블록만 따라가면 된다. 실행되지 않은 블록의 print나 대입은 결과에 영향을 주지 않는다는 점도 함께 확인해야 한다.	if/else는 조건이 참일 때와 거짓일 때 실행할 흐름을 나눈다. 이 예제에서 60은 70 이상이 아니므로 if 블록이 아니라 else 블록이 실행된다. 분기 문제는 조건식을 먼저 True 또는 False로 계산한 뒤, 실제로 실행되는 블록만 따라가면 된다. 실행되지 않은 블록의 print나 대입은 결과에 영향을 주지 않는다는 점도 함께 확인해야 한다. 따라서 출력은 ‘retry’이다.
66	data/lessons/python_libraries_missing_topics_v11.json	5	PY11_L04_if_elif_001	elif 여러 조건 읽기	advanced	따라서 출력은 ‘advanced’이다.	YES	if/elif/else는 여러 조건을 위에서부터 순서대로 확인한다. level 8은 앞의 두 조건에 맞지 않으므로 마지막 else 경로로 들어간다. 중요한 점은 앞 조건이 True가 되면 뒤 조건은 더 이상 보지 않는다는 것이다. 따라서 조건의 순서가 출력 결과를 바꿀 수 있다. 여러 분기 문제는 각 조건을 차례로 True/False로 적어 보며 실행되는 첫 블록을 찾으면 된다.	if/elif/else는 여러 조건을 위에서부터 순서대로 확인한다. level 8은 앞의 두 조건에 맞지 않으므로 마지막 else 경로로 들어간다. 중요한 점은 앞 조건이 True가 되면 뒤 조건은 더 이상 보지 않는다는 것이다. 따라서 조건의 순서가 출력 결과를 바꿀 수 있다. 여러 분기 문제는 각 조건을 차례로 True/False로 적어 보며 실행되는 첫 블록을 찾으면 된다. 따라서 출력은 ‘advanced’이다.
67	data/lessons/python_libraries_missing_topics_v11.json	8	PY11_L08_queue_basic_001	queue 기본 흐름 읽기	task1	따라서 출력은 ‘task1’이다.	YES	Queue는 작업을 순서대로 넣고 꺼내기 위한 자료구조다. 기본적으로 먼저 넣은 값이 먼저 나오는 FIFO 흐름으로 동작한다. 작업 큐에서는 생산자가 넣은 일을 소비자가 하나씩 꺼내 처리하는 흐름으로 자주 읽는다.	Queue는 작업을 순서대로 넣고 꺼내기 위한 자료구조다. 기본적으로 먼저 넣은 값이 먼저 나오는 FIFO 흐름으로 동작한다. 작업 큐에서는 생산자가 넣은 일을 소비자가 하나씩 꺼내 처리하는 흐름으로 자주 읽는다. 따라서 출력은 ‘task1’이다.
68	data/lessons/python_libraries_missing_topics_v11.json	10	PY11_L08_sensor_csv_001	sensor 데이터 한 줄 읽기	9.8	따라서 출력은 ‘9.8’이다.	YES	CSV는 쉼표로 값을 나눈 텍스트 데이터 형식이다. 한 줄을 쉼표로 나눈 뒤 두 번째 값 accel을 float로 바꿔 숫자로 사용한다. 텍스트로 읽은 값은 그대로 계산하기 어렵기 때문에 필요한 컬럼을 고른 뒤 자료형 변환을 확인해야 한다.	CSV는 쉼표로 값을 나눈 텍스트 데이터 형식이다. 한 줄을 쉼표로 나눈 뒤 두 번째 값 accel을 float로 바꿔 숫자로 사용한다. 텍스트로 읽은 값은 그대로 계산하기 어렵기 때문에 필요한 컬럼을 고른 뒤 자료형 변환을 확인해야 한다. 따라서 출력은 ‘9.8’이다.
69	data/lessons/python_libraries_missing_topics_v11.json	19	PY11_L06_math_sqrt_001	math.sqrt 읽기	3.0	따라서 출력은 ‘3.0’이다.	YES	math.sqrt는 제곱근을 계산하는 표준 라이브러리 함수다. 결과는 정수처럼 보여도 float 자료형으로 반환된다. math.sqrt는 숫자의 제곱근을 계산하는 함수다. 거리 계산, 피타고라스 정리, 오차 크기 계산처럼 제곱을 되돌릴 때 사용한다.	math.sqrt는 제곱근을 계산하는 표준 라이브러리 함수다. 결과는 정수처럼 보여도 float 자료형으로 반환된다. math.sqrt는 숫자의 제곱근을 계산하는 함수다. 거리 계산, 피타고라스 정리, 오차 크기 계산처럼 제곱을 되돌릴 때 사용한다. 따라서 출력은 ‘3.0’이다.
70	data/lessons/python_mutable_default_beginner_v115_a1.json	5	PY115_L05_IS_NONE_001	is None 조건 읽기	items가 기본 미지정 상태인지 확인한다	따라서 정답은 ‘items가 기본 미지정 상태인지 확인한다’이다.	YES	None은 값이 없거나 아직 지정되지 않았다는 표시로 자주 쓴다. is None은 그 상태인지 확인하는 읽기 쉬운 조건이다. 빈 문자열이나 0과는 다른 의미다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	None은 값이 없거나 아직 지정되지 않았다는 표시로 자주 쓴다. is None은 그 상태인지 확인하는 읽기 쉬운 조건이다. 빈 문자열이나 0과는 다른 의미다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘items가 기본 미지정 상태인지 확인한다’이다.
71	data/lessons/python_practical_expansion_v2.json	1	PY2_L04_list_comp_001	list comprehension 읽기	"[""LiDAR""]"	"따라서 출력은 ‘[""LiDAR""]’이다."	YES	리스트 컴프리헨션은 반복과 조건을 한 줄로 써서 새 리스트를 만드는 표현식이다. 이 코드는 nodes에서 kind가 Sensor인 항목만 고르고, 그 항목의 label 값을 새 리스트에 넣는다. 앞부분은 결과에 들어갈 값이고, 뒤쪽 for와 if는 어떤 원소를 고를지 정한다. 복잡해 보이면 일반 for문으로 풀어 써서 결과에 append되는 값을 확인하면 된다.	"리스트 컴프리헨션은 반복과 조건을 한 줄로 써서 새 리스트를 만드는 표현식이다. 이 코드는 nodes에서 kind가 Sensor인 항목만 고르고, 그 항목의 label 값을 새 리스트에 넣는다. 앞부분은 결과에 들어갈 값이고, 뒤쪽 for와 if는 어떤 원소를 고를지 정한다. 복잡해 보이면 일반 for문으로 풀어 써서 결과에 append되는 값을 확인하면 된다. 따라서 출력은 ‘[""LiDAR""]’이다."
72	data/lessons/python_practical_expansion_v2.json	2	PY2_L04_dict_comp_001	dict comprehension 읽기	LiDAR	따라서 출력은 ‘LiDAR’이다.	YES	딕셔너리 컴프리헨션은 반복하면서 key-value 쌍을 만든다. 이 코드는 node의 id를 key로 하고 node 전체를 value로 저장한다. 반복문으로 dict를 만드는 패턴을 한 줄로 줄인 형태라 key와 value가 무엇인지 먼저 읽어야 한다.	딕셔너리 컴프리헨션은 반복하면서 key-value 쌍을 만든다. 이 코드는 node의 id를 key로 하고 node 전체를 value로 저장한다. 반복문으로 dict를 만드는 패턴을 한 줄로 줄인 형태라 key와 value가 무엇인지 먼저 읽어야 한다. 따라서 출력은 ‘LiDAR’이다.
73	data/lessons/python_regex_beginner_v124_a1.json	6	PY124_L05_RAW_STRING_PATTERN_001	raw string 패턴 읽기	백슬래시가 들어간 패턴을 덜 헷갈리게 쓰기 위해	따라서 정답은 ‘백슬래시가 들어간 패턴을 덜 헷갈리게 쓰기 위해’이다.	YES	정규식은 \d, \w, \s처럼 백슬래시를 자주 쓴다. raw string인 r'' 형태를 쓰면 Python 문자열 안에서 패턴을 더 읽기 쉽다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	정규식은 \d, \w, \s처럼 백슬래시를 자주 쓴다. raw string인 r'' 형태를 쓰면 Python 문자열 안에서 패턴을 더 읽기 쉽다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘백슬래시가 들어간 패턴을 덜 헷갈리게 쓰기 위해’이다.
74	data/lessons/python_requests_api_beginner_v121_a1.json	3	PY121_L05_TIMEOUT_OPTION_001	requests timeout 옵션 읽기	응답을 기다리는 시간을 제한한다	따라서 정답은 ‘응답을 기다리는 시간을 제한한다’이다.	YES	timeout은 요청이 너무 오래 멈춰 있는 상황을 줄이는 옵션이다. 네트워크나 서버가 느릴 때 프로그램이 계속 기다리지 않게 한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	timeout은 요청이 너무 오래 멈춰 있는 상황을 줄이는 옵션이다. 네트워크나 서버가 느릴 때 프로그램이 계속 기다리지 않게 한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 정답은 ‘응답을 기다리는 시간을 제한한다’이다.
75	data/lessons/python_file_exists_mkdir_beginner_v118_a1.json	2	PY118_L04_EXISTS_FALSE_MEANING_001	exists()가 False인 경우	경로가 틀렸거나 파일이 없을 수 있다	따라서 출력은 ‘경로가 틀렸거나 파일이 없을 수 있다’이다.	YES	False는 그 경로를 찾지 못했다는 뜻이다. 파일명 오타, 현재 작업 폴더, 실제 파일 존재 여부를 먼저 확인하는 게 좋다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	False는 그 경로를 찾지 못했다는 뜻이다. 파일명 오타, 현재 작업 폴더, 실제 파일 존재 여부를 먼저 확인하는 게 좋다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 출력은 ‘경로가 틀렸거나 파일이 없을 수 있다’이다.
76	data/lessons/python_file_exists_mkdir_beginner_v118_a1.json	4	PY118_L05_PREVENT_OVERWRITE_001	덮어쓰기 전 파일 존재 확인	기존 파일을 실수로 덮어쓰는 실수	따라서 출력은 ‘기존 파일을 실수로 덮어쓰는 실수’이다.	YES	출력 경로가 이미 있으면 write_text가 기존 내용을 바꿀 수 있다. exists() 확인은 덮어쓰기 방지 guard로 쓸 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	출력 경로가 이미 있으면 write_text가 기존 내용을 바꿀 수 있다. exists() 확인은 덮어쓰기 방지 guard로 쓸 수 있다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 출력은 ‘기존 파일을 실수로 덮어쓰는 실수’이다.
77	data/lessons/python_foundation_expansion_v10.json	37	PY10_L08_raise_required_001	필수 key 없으면 raise	KeyError를 발생시킨다	따라서 반환/호출 결과는 ‘KeyError를 발생시킨다’이다.	YES	필수 필드가 없을 때 조용히 기본값을 쓰면 데이터 오류를 놓칠 수 있다. 그래서 raise로 명확한 예외를 내는 편이 더 안전한 경우가 있다. 필수 key 검증은 데이터가 다음 단계로 넘어가기 전에 형식 오류를 명확히 드러내는 역할을 한다.	필수 필드가 없을 때 조용히 기본값을 쓰면 데이터 오류를 놓칠 수 있다. 그래서 raise로 명확한 예외를 내는 편이 더 안전한 경우가 있다. 필수 key 검증은 데이터가 다음 단계로 넘어가기 전에 형식 오류를 명확히 드러내는 역할을 한다. 따라서 반환/호출 결과는 ‘KeyError를 발생시킨다’이다.
78	data/lessons/python_import_debug_beginner_v114_a1.json	7	PY114_L05_SHADOWING_FILE_001	파일명이 라이브러리를 가리는 경우	requests.py가 실제 requests 라이브러리를 가릴 수 있다	따라서 출력은 ‘requests.py가 실제 requests 라이브러리를 가릴 수 있다’이다.	YES	현재 폴더의 파일명이 라이브러리 이름과 같으면 Python이 내 파일을 먼저 잡을 수 있다. 그래서 라이브러리 이름과 같은 파일명은 피하는 게 안전하다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	현재 폴더의 파일명이 라이브러리 이름과 같으면 Python이 내 파일을 먼저 잡을 수 있다. 그래서 라이브러리 이름과 같은 파일명은 피하는 게 안전하다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 출력은 ‘requests.py가 실제 requests 라이브러리를 가릴 수 있다’이다.
79	data/lessons/python_import_debug_beginner_v114_a1.json	9	PY114_L06_SYS_PATH_001	sys.path는 import 후보 경로 목록	Python이 모듈을 찾는 후보 경로를 본다	따라서 출력은 ‘Python이 모듈을 찾는 후보 경로를 본다’이다.	YES	sys.path에는 import 때 Python이 확인하는 경로들이 들어 있다. 다만 초보자는 먼저 실행 위치와 가상환경부터 확인하는 것이 안전하다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	sys.path에는 import 때 Python이 확인하는 경로들이 들어 있다. 다만 초보자는 먼저 실행 위치와 가상환경부터 확인하는 것이 안전하다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 출력은 ‘Python이 모듈을 찾는 후보 경로를 본다’이다.
80	data/lessons/python_mutable_default_beginner_v115_a1.json	1	PY115_L04_DEFAULT_ARG_ONCE_001	기본 인자가 준비되는 시점	인자를 안 주면 사용할 기본값이다	따라서 반환/호출 결과는 ‘인자를 안 주면 사용할 기본값이다’이다.	YES	기본 인자는 호출할 때 값을 생략하면 대신 쓰이는 값이다. 다만 list 같은 바뀌는 값을 기본값으로 둘 때는 조심해야 한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.	기본 인자는 호출할 때 값을 생략하면 대신 쓰이는 값이다. 다만 list 같은 바뀌는 값을 기본값으로 둘 때는 조심해야 한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다. 따라서 반환/호출 결과는 ‘인자를 안 주면 사용할 기본값이다’이다.
