file	index	id	title	answer	covered_by	answer_explicit	status	issue	explanation
data/lessons/python_foundation_level3_v95_a3_loop_tools.json	9	PYF95_A3_LOOP_009_CONTINUE_SKIP_EMPTY	빈 문자열 건너뛰기	a 다음 b	explanation_medium_review_pack_v311.tsv	YES	OK		빈 문자열 반복에서는 print가 실행되지 않으므로 a와 b만 출력된다. 이 문제는 Level 3에서 반복 흐름과 반복 보조 도구를 실제 실행 순서대로 읽는 연습이다. while은 조건이 True인 동안 반복하고, break는 반복문을 끝내며, continue는 현재 반복의 남은 줄을 건너뛴다. sorted, reversed, enumerate, zip은 반복 순서나 반복 변수의 모양을 바꾸므로 현재 반복에서 변수에 어떤 값이 들어가는지 먼저 확인해야 한다. 따라서 출력 순서는 ‘a 다음 b’이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	18	PYF95_A4_FILE_018_TRY_EXCEPT_NO_ERROR	오류가 없을 때 except 건너뛰기	결과는 3이다	explanation_medium_review_pack_v311.tsv	YES	OK		int('3')은 성공하므로 3이 출력되고 except는 실행되지 않는다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 결과는 3이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	2	PYF95_A4_FILE_002_READLINE_FIRST	첫 줄 읽기	'A'가 출력된다	explanation_medium_review_pack_v311.tsv	YES	OK		readline은 첫 줄 A를 읽고 strip으로 줄바꿈을 제거한다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 출력은 ‘'A'가 출력된다’이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	22	PYF95_A4_FILE_022_SAFE_INT_FUNCTION	safe_int 함수 읽기	결과는 0이다	explanation_medium_review_pack_v311.tsv	YES	OK		int('x')가 실패하므로 except에서 return 0이 실행된다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 결과는 0이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	23	PYF95_A4_FILE_023_SAFE_INT_SUCCESS	safe_int 정상 변환	결과는 7이다	explanation_medium_review_pack_v311.tsv	YES	OK		int('7')은 성공하므로 7이 return 된다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 결과는 7이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	27	PYF95_A4_FILE_027_JSON_DUMPS_STRING	dict를 JSON 문자열로 바꾸기	str	explanation_medium_review_pack_v309.tsv	YES	OK		json.dumps의 결과 text는 문자열이다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 출력은 ‘str’이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	28	PYF95_A4_FILE_028_JSON_FILE_FLOW	파일에서 JSON 읽기 흐름	읽은 항목 개수인 3	explanation_medium_review_pack_v311.tsv	YES	OK		파일 내용 문자열이 dict로 바뀌고 level 값 3이 출력된다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 출력은 ‘읽은 항목 개수인 3’이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	31	PYF95_A4_FILE_031_CHOOSE_TRY_REASON	try/except를 쓰는 이유 고르기	오류 가능성을 다루기 위해	explanation_medium_review_pack_v314.tsv	YES	OK		try/except는 오류가 날 수 있는 흐름을 처리하기 위한 구조다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 정답은 ‘오류 가능성을 다루기 위해’이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	4	PYF95_A4_FILE_004_STRIP_LINES	줄 끝 공백 제거하기	['A', 'B']가 된다	explanation_medium_review_pack_v313.tsv	YES	OK		각 줄에서 줄바꿈이 제거되어 A와 B만 남는다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 출력 결과는 ['A', 'B']가 된다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	6	PYF95_A4_FILE_006_WRITE_RETURN_COUNT	write 반환값	결과는 2이다	explanation_medium_review_pack_v311.tsv	YES	OK		문자열 hi의 길이는 2이므로 write 반환값 n은 2다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 결과는 2이다.
data/lessons/python_foundation_level3_v95_a4_file_exception_path.json	9	PYF95_A4_FILE_009_MODE_A_CONCEPT	a 모드 의미 고르기	뒤에 추가하기	explanation_medium_review_pack_v313.tsv	YES	OK		a는 append의 의미로 뒤에 추가하는 모드다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행되는지, Path 속성이 어떤 부분을 가리키는지를 기준으로 고른다. 따라서 정답은 ‘뒤에 추가하기’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	1	PYF95_A5_OOP_001_CLASS_ONLY	class 정의만 있는 코드	class 설계도만 정의된다	explanation_medium_review_pack_v314.tsv	YES	OK		class Dog는 설계도를 정의할 뿐 Dog() 호출이 없으면 object가 만들어지지 않는다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 정답은 ‘class 설계도만 정의된다’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	11	PYF95_A5_OOP_011_METHOD_CHANGES_ATTRIBUTE	method에서 attribute 바꾸기	결과는 1이다	explanation_medium_review_pack_v311.tsv	YES	OK		초기 count는 0이고 add 한 번으로 1이 된다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 결과는 1이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	15	PYF95_A5_OOP_015_LOOP_OBJECTS	object 리스트 반복	A 다음 B	explanation_medium_review_pack_v311.tsv	YES	OK		첫 object의 name은 A, 두 번째 object의 name은 B다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 출력 순서는 ‘A 다음 B’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	17	PYF95_A5_OOP_017_INSTANCE_READ_CLASS_VARIABLE	object에서 class variable 읽기	v1	explanation_medium_review_pack_v311.tsv	YES	OK		c에 version attribute가 따로 없으면 class 쪽 version을 읽을 수 있다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 출력은 ‘v1’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	22	PYF95_A5_OOP_022_METHOD_TWO_ARGUMENTS	method parameter 두 개	결과는 5이다	explanation_medium_review_pack_v311.tsv	YES	OK		a는 2, b는 3이므로 add는 5를 return한다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 결과는 5이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	27	PYF95_A5_OOP_027_ATTRIBUTE_DICT	attribute가 dict일 때	결과는 3이다	explanation_medium_review_pack_v311.tsv	YES	OK		p.data는 dict이고 level key의 값은 3이다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 결과는 3이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	6	PYF95_A5_OOP_006_INIT_TWO_OBJECTS	두 object의 attribute 구분	A 다음 B	explanation_medium_review_pack_v311.tsv	YES	OK		a.name은 A이고 b.name은 B다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 출력 순서는 ‘A 다음 B’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	7	PYF95_A5_OOP_007_METHOD_PRINT	method 안 print 실행	woof	explanation_medium_review_pack_v309.tsv	YES	OK		pet.speak()가 speak method의 print를 실행한다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 출력은 ‘woof’이다.
data/lessons/python_foundation_level4_v95_a5_oop_basics.json	8	PYF95_A5_OOP_008_METHOD_NOT_CALLED	method 정의만 있고 호출 없음	아무것도 출력되지 않음	explanation_medium_review_pack_v309.tsv	YES	OK		pet.speak() 호출이 없으므로 print가 실행되지 않는다. 이 문제는 Level 4에서 객체지향 기초 코드를 실행 순서대로 읽는 연습이다. class는 설계도이고 object는 class를 호출해서 만든 실제 값이다. self는 method가 실행되는 현재 object를 가리키며, __init__은 object가 만들어질 때 attribute를 준비하는 특별한 method다. 정답을 고를 때는 class 정의만 보고 바로 실행된다고 생각하지 말고, object 생성 줄, attribute 대입, method 호출, return 또는 print 흐름을 차례대로 따라가야 한다. 따라서 화면에는 아무것도 출력되지 않는다. 보기 표현으로는 ‘아무것도 출력되지 않음’이 맞다.
data/lessons/python_foundation_micro_gaps_v104_a1.json	5	PY104_L04_EXCEPTION_RAISE_001	raise로 직접 오류 발생시키기	ValueError가 발생한다	explanation_medium_review_pack_v314.tsv	YES	OK		raise는 파이썬에게 지금 상황은 계속 진행하면 안 되는 오류라고 직접 알리는 문장이다. 이 예제에서는 score가 음수이면 잘못된 값이라고 보고 ValueError를 발생시킨다. raise는 사용자가 실수한 입력, 깨진 데이터, 검증 실패를 조용히 넘기지 않고 즉시 드러낼 때 쓴다. 초급 단계에서는 raise를 보면 ‘여기서 오류를 일부러 만든다’고 먼저 읽고, 어떤 오류 종류와 메시지를 던지는지 확인하면 된다. 따라서 정답은 ‘ValueError가 발생한다’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	11	PY39_L10_loading_error_empty_001	loading / error / empty state 읽기	empty state	explanation_medium_review_pack_v314.tsv	YES	OK		loading/error/empty 상태는 화면이 기다리는 중인지, 실패했는지, 보여줄 데이터가 없는지 구분하는 UI 상태다. 빈 화면 대신 안내 문구를 보여줘야 사용자가 이해하기 쉽다. 따라서 정답은 ‘empty state’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	12	PY39_L10_debounce_001	debounce 읽기	키를 누를 때마다 API를 과도하게 호출하지 않기 위해	explanation_medium_review_pack_v316.tsv	YES	OK		사용자가 입력을 멈춘 뒤 검색하면 API 호출 수와 렌더링 부담을 줄일 수 있다. debounce는 입력이 너무 자주 발생할 때 마지막 입력 뒤 일정 시간 후에만 실행하도록 늦추는 방식이다. 검색창 입력이나 버튼 반복 클릭 처리에서 호출 횟수를 줄이는 데 쓰인다. 따라서 정답은 ‘키를 누를 때마다 API를 과도하게 호출하지 않기 위해’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	13	PY39_L10_event_handler_001	event handler 읽기	버튼을 클릭했을 때	explanation_medium_review_pack_v314.tsv	YES	OK		event handler는 클릭, 입력, 스크롤 같은 사용자 이벤트에 반응하는 함수다. event handler는 사용자의 클릭, 입력, 스크롤 같은 사건이 발생했을 때 실행되는 함수다. 어떤 이벤트에 연결되어 있고, 실행 뒤 상태나 화면이 어떻게 바뀌는지 확인해야 한다. 따라서 정답은 ‘버튼을 클릭했을 때’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	4	PY39_L07_sessionstorage_001	sessionStorage 읽기	탭/세션이 끝나면 사라질 수 있다	explanation_medium_review_pack_v316.tsv	YES	OK		sessionStorage는 임시 필터처럼 오래 보관할 필요가 적은 값에 적합하다. sessionStorage는 브라우저 탭이 살아 있는 동안만 값을 저장하는 저장소다. localStorage와 달리 탭을 닫으면 사라질 수 있으므로 임시 상태 저장에 적합하다. 따라서 정답은 ‘탭/세션이 끝나면 사라질 수 있다’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	6	PY39_L08_stale_data_001	stale data 읽기	브라우저가 오래된 캐시를 보고 있다	explanation_medium_review_pack_v316.tsv	YES	OK		서버 파일은 새 버전인데 브라우저가 이전 파일을 들고 있으면 stale data가 된다. stale data는 화면이나 캐시에 남은 데이터가 최신 상태와 달라진 경우다. 새로고침, 재요청, 버전 키 변경이 필요한지 확인해야 한다. 따라서 정답은 ‘브라우저가 오래된 캐시를 보고 있다’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	7	PY39_L08_cache_busting_001	cache busting 읽기	브라우저가 새 URL로 인식해 최신 데이터를 받게 하려고	explanation_medium_review_pack_v315.tsv	YES	OK		cache busting은 캐시된 이전 파일 대신 새 파일을 받게 만드는 기법이다. 쿼리 문자열이나 버전을 바꾸면 다른 요청으로 취급될 수 있다. PWA에서는 데이터 파일이 캐시에 남을 수 있어 버전값 변경이 업데이트 확인에 특히 중요하다. 따라서 반환/호출 결과는 ‘브라우저가 새 URL로 인식해 최신 데이터를 받게 하려고’이다.
data/lessons/python_frontend_state_storage_cache_v39.json	9	PY39_L09_offline_mode_001	offline mode 읽기	캐시된 lessons를 불러온다	explanation_medium_review_pack_v316.tsv	YES	OK		offline mode는 네트워크가 끊겨도 캐시에 저장된 파일로 최소 기능을 제공하는 방식이다. PWA에서는 앱 뼈대와 핵심 데이터를 캐시에 두는 것이 중요하다. 따라서 정답은 ‘캐시된 lessons를 불러온다’이다.
data/lessons/python_function_design_io_v30.json	1	PY30_L06_return_vs_print_001	return vs print 읽기	5	explanation_medium_review_pack_v313.tsv	YES	OK		return은 함수 밖으로 값을 돌려준다. print는 그 값을 화면에 보여주는 역할이다. return은 함수 밖으로 값을 돌려주는 것이고, print는 화면에 보여 주는 동작이다. 다른 코드가 결과를 이어 쓰려면 return이 필요하다. 따라서 출력은 ‘5’이다.
data/lessons/python_function_design_io_v30.json	11	PY30_L10_load_save_pair_001	load/save 함수 쌍 읽기	같은 설정 데이터를 읽고 저장하는 쌍이다	explanation_medium_review_pack_v315.tsv	YES	OK		load/save pair는 저장한 상태를 다시 불러오기 위해 함께 설계하는 함수 쌍이다. 상태를 유지하는 기능은 보통 저장과 복원이 같이 필요하다. 저장 형식이 바뀌면 load 함수도 함께 바뀌어야 하므로 두 함수를 같이 검증해야 한다. 따라서 반환/호출 결과는 ‘같은 설정 데이터를 읽고 저장하는 쌍이다’이다.
data/lessons/python_function_design_io_v30.json	12	PY30_L10_filter_function_001	filter function 읽기	원래 cards 전체	explanation_medium_review_pack_v314.tsv	YES	OK		filter function은 조건에 맞는 항목만 남기는 함수다. all이 들어오면 필터를 적용하지 않는다는 뜻으로 전체 목록을 그대로 반환할 수 있다. 필터 조건이 없을 때 전체를 반환하는 규칙을 정해 두면 UI 코드가 단순해진다. 따라서 반환/호출 결과는 ‘원래 cards 전체’이다.
data/lessons/python_function_design_io_v30.json	13	PY30_L10_function_name_001	함수명으로 의도 읽기	card를 화면에 표시할 형태로 만든다	explanation_medium_review_pack_v316.tsv	YES	OK		render는 UI 표시, load는 불러오기, save는 저장, filter는 걸러내기라는 이름 관례가 있다. 함수명은 코드가 무엇을 하려는지 알려 주는 첫 힌트다. 동사와 목적어를 보고 입력을 어떻게 처리해 어떤 결과를 돌려줄지 추론할 수 있다. 따라서 정답은 ‘card를 화면에 표시할 형태로 만든다’이다.
data/lessons/python_function_design_io_v30.json	15	PY30_L10_testable_function_001	테스트 가능한 함수 구조 읽기	cards와 progress만 넣으면 결과를 확인할 수 있기 때문	explanation_medium_review_pack_v315.tsv	YES	OK		testable function은 입력과 출력이 분명하고 외부 의존성이 적은 함수다. 작은 예시 데이터만으로도 결과를 검증하기 쉽다. 렌더링 함수가 DOM이나 네트워크에 직접 의존하지 않으면 기대 HTML이나 문자열을 비교하는 테스트를 만들기 쉽다. 따라서 반환/호출 결과는 ‘cards와 progress만 넣으면 결과를 확인할 수 있기 때문’이다.
data/lessons/python_function_design_io_v30.json	3	PY30_L07_helper_function_001	helper function 읽기	카드가 아직 안 본 카드인지 판정한다	explanation_medium_review_pack_v315.tsv	YES	OK		helper function은 큰 작업 안의 작은 판단이나 반복 로직을 따로 뺀 함수다. 조건 판단을 함수로 분리하면 queue 생성 코드가 읽기 쉬워진다. 작은 helper는 이름만으로 의도를 설명하므로 조건식이 복잡할수록 효과가 커진다. 따라서 반환/호출 결과는 ‘카드가 아직 안 본 카드인지 판정한다’이다.
data/lessons/python_function_design_io_v30.json	4	PY30_L08_guard_clause_001	guard clause 읽기	card가 없을 때 오류 대신 빈 문자열을 반환한다	explanation_medium_review_pack_v315.tsv	YES	OK		guard clause는 잘못된 입력이나 빈 값에서 함수가 안전하게 빠져나가도록 한다. guard clause는 조건이 맞지 않으면 함수 초반에 바로 반환하거나 오류를 내는 구조다. 중첩 if를 줄이고 실패 조건을 먼저 드러내는 데 도움이 된다. 따라서 반환/호출 결과는 ‘card가 없을 때 오류 대신 빈 문자열을 반환한다’이다.
data/lessons/python_function_design_io_v30.json	6	PY30_L08_pure_function_001	pure function 읽기	입력만 보면 출력이 결정되기 때문	explanation_medium_review_pack_v315.tsv	YES	OK		pure function은 같은 입력에 항상 같은 출력을 만들고 외부 상태를 바꾸지 않는 함수다. 단위 테스트와 재사용이 쉬워지는 장점이 있다. 파일, 시간, 전역 변수에 덜 의존할수록 입력과 출력만 비교해 결과를 검증하기 쉽다. 따라서 반환/호출 결과는 ‘입력만 보면 출력이 결정되기 때문’이다.
data/lessons/python_function_design_io_v30.json	7	PY30_L09_side_effect_001	side effect 읽기	localStorage에 값을 저장한다	explanation_medium_review_pack_v316.tsv	YES	OK		side effect는 함수가 외부 상태를 바꾸는 작업이다. 파일 저장, 화면 변경, 네트워크 요청, 외부 저장소 수정은 모두 side effect에 해당한다. side effect가 많을수록 테스트와 디버깅이 어려워지므로 핵심 계산과 분리하는 편이 좋다. 따라서 정답은 ‘localStorage에 값을 저장한다’이다.
data/lessons/python_function_design_io_v30.json	8	PY30_L09_validation_function_001	validation function 읽기	빈 리스트	explanation_medium_review_pack_v314.tsv	YES	OK		errors에 아무것도 추가되지 않으면 []가 반환된다. 문제 목록이 곧 검증 결과다. validation function은 입력값이 규칙에 맞는지 검사하는 함수다. 반환값이 True/False인지, 오류 메시지인지, 예외를 던지는지 확인하면 사용 흐름이 보인다. 따라서 반환/호출 결과는 ‘빈 리스트’이다.
data/lessons/python_function_design_io_v30.json	9	PY30_L09_parser_function_001	parser function 읽기	JSON 문자열을 Python 데이터로 바꾼다	explanation_medium_review_pack_v315.tsv	YES	OK		parser는 raw text를 list/dict 같은 구조화된 데이터로 바꾸는 함수다. parser function은 문자열이나 파일 내용을 프로그램이 쓰기 쉬운 구조로 바꾸는 함수다. 입력 형식, 실패 처리, 반환되는 dict나 list의 모양을 함께 확인해야 한다. 따라서 반환/호출 결과는 ‘JSON 문자열을 Python 데이터로 바꾼다’이다.
data/lessons/python_function_scope_reading_notes_v96_a3.json	1	PYV96_A3_SCOPE_001_DEF_NOT_CALL	정의만 있고 호출 없음	아무것도 출력되지 않음	explanation_medium_review_pack_v313.tsv	YES	OK		hello() 호출이 없으므로 함수 안 print는 실행되지 않는다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다. 따라서 화면에는 아무것도 출력되지 않는다. 보기 표현으로는 ‘아무것도 출력되지 않음’이 맞다.
data/lessons/python_function_scope_reading_notes_v96_a3.json	14	PYV96_A3_SCOPE_014_DEFAULT_ARGUMENT	기본 인자 사용	Hi Guest	explanation_medium_review_pack_v313.tsv	YES	OK		name argument가 없으므로 기본값 Guest가 쓰인다. 이 문제는 함수 안과 함수 밖의 흐름을 구분하는 복습 문제다. def는 함수를 준비하고, 함수 본문은 호출될 때 실행된다. argument는 parameter에 들어가고, return 값은 호출한 곳으로 돌아간다. 같은 변수 이름이 함수 안팎에 있어도 어느 범위의 값인지 따로 추적해야 한다. 따라서 출력은 ‘Hi Guest’이다.
data/lessons/python_git_github_workflow_v33.json	1	PY33_L06_git_status_001	git status 읽기	커밋할 변경사항이 없다	explanation_medium_review_pack_v314.tsv	YES	OK		working tree clean은 추적 중인 파일 변경이나 커밋 대기 파일이 없다는 뜻이다. git status는 현재 작업 폴더의 변경 상태를 보여 주는 기본 명령이다. 수정됨, 스테이지됨, 추적 안 됨 상태를 구분하면 커밋 전 실수를 줄일 수 있다. 따라서 정답은 ‘커밋할 변경사항이 없다’이다.
data/lessons/python_git_github_workflow_v33.json	11	PY33_L10_github_pages_001	GitHub Pages 배포 흐름 읽기	git push	explanation_medium_review_pack_v314.tsv	YES	OK		GitHub Pages는 원격 저장소에 올라간 정적 파일을 기준으로 다시 배포한다. GitHub Pages 배포 흐름은 정적 파일이 저장소에서 웹으로 공개되는 과정이다. 빌드 산출물 위치와 브랜치, 캐시 갱신 여부를 함께 확인해야 한다. 따라서 정답은 ‘git push’이다.
data/lessons/python_git_github_workflow_v33.json	13	PY33_L10_commit_scope_001	커밋 범위 정하기	새 lesson 파일과 그 파일을 연결한 app.js가 같은 목적이기 때문	explanation_medium_review_pack_v316.tsv	YES	OK		commit scope는 한 커밋에 어떤 범위의 변경을 묶을지 정하는 기준이다. 관련 있는 변경끼리 묶으면 리뷰와 되돌리기가 쉬워진다. 서로 다른 기능 수정과 문서 정리를 한 커밋에 섞으면 나중에 원인 추적이 어려워질 수 있다. 따라서 정답은 ‘새 lesson 파일과 그 파일을 연결한 app.js가 같은 목적이기 때문’이다.
