rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
71	data/lessons/python_frontend_state_storage_cache_v39.json	11	PY39_L10_loading_error_empty_001	loading / error / empty state 읽기	empty state	따라서 정답은 ‘empty state’이다.	YES	loading/error/empty 상태는 화면이 기다리는 중인지, 실패했는지, 보여줄 데이터가 없는지 구분하는 UI 상태다. 빈 화면 대신 안내 문구를 보여줘야 사용자가 이해하기 쉽다.	loading/error/empty 상태는 화면이 기다리는 중인지, 실패했는지, 보여줄 데이터가 없는지 구분하는 UI 상태다. 빈 화면 대신 안내 문구를 보여줘야 사용자가 이해하기 쉽다. 따라서 정답은 ‘empty state’이다.
72	data/lessons/python_frontend_state_storage_cache_v39.json	13	PY39_L10_event_handler_001	event handler 읽기	버튼을 클릭했을 때	따라서 정답은 ‘버튼을 클릭했을 때’이다.	YES	event handler는 클릭, 입력, 스크롤 같은 사용자 이벤트에 반응하는 함수다. event handler는 사용자의 클릭, 입력, 스크롤 같은 사건이 발생했을 때 실행되는 함수다. 어떤 이벤트에 연결되어 있고, 실행 뒤 상태나 화면이 어떻게 바뀌는지 확인해야 한다.	event handler는 클릭, 입력, 스크롤 같은 사용자 이벤트에 반응하는 함수다. event handler는 사용자의 클릭, 입력, 스크롤 같은 사건이 발생했을 때 실행되는 함수다. 어떤 이벤트에 연결되어 있고, 실행 뒤 상태나 화면이 어떻게 바뀌는지 확인해야 한다. 따라서 정답은 ‘버튼을 클릭했을 때’이다.
73	data/lessons/python_git_github_workflow_v33.json	1	PY33_L06_git_status_001	git status 읽기	커밋할 변경사항이 없다	따라서 정답은 ‘커밋할 변경사항이 없다’이다.	YES	working tree clean은 추적 중인 파일 변경이나 커밋 대기 파일이 없다는 뜻이다. git status는 현재 작업 폴더의 변경 상태를 보여 주는 기본 명령이다. 수정됨, 스테이지됨, 추적 안 됨 상태를 구분하면 커밋 전 실수를 줄일 수 있다.	working tree clean은 추적 중인 파일 변경이나 커밋 대기 파일이 없다는 뜻이다. git status는 현재 작업 폴더의 변경 상태를 보여 주는 기본 명령이다. 수정됨, 스테이지됨, 추적 안 됨 상태를 구분하면 커밋 전 실수를 줄일 수 있다. 따라서 정답은 ‘커밋할 변경사항이 없다’이다.
74	data/lessons/python_git_github_workflow_v33.json	11	PY33_L10_github_pages_001	GitHub Pages 배포 흐름 읽기	git push	따라서 정답은 ‘git push’이다.	YES	GitHub Pages는 원격 저장소에 올라간 정적 파일을 기준으로 다시 배포한다. GitHub Pages 배포 흐름은 정적 파일이 저장소에서 웹으로 공개되는 과정이다. 빌드 산출물 위치와 브랜치, 캐시 갱신 여부를 함께 확인해야 한다.	GitHub Pages는 원격 저장소에 올라간 정적 파일을 기준으로 다시 배포한다. GitHub Pages 배포 흐름은 정적 파일이 저장소에서 웹으로 공개되는 과정이다. 빌드 산출물 위치와 브랜치, 캐시 갱신 여부를 함께 확인해야 한다. 따라서 정답은 ‘git push’이다.
75	data/lessons/python_logging_monitoring_ops_v25.json	15	PY25_L10_incident_summary_001	장애 요약 객체 읽기	문제의 근본 원인	따라서 정답은 ‘문제의 근본 원인’이다.	YES	장애 요약은 증상, 영향, 원인, 조치, 재발방지 항목으로 나누면 다음 작업에 도움이 된다. 장애 요약 객체는 문제가 난 시간, 원인, 영향 범위, 복구 조치를 한곳에 정리하는 구조다. 로그를 사람이 읽기 쉬운 보고 형태로 바꾸는 데 쓰인다.	장애 요약은 증상, 영향, 원인, 조치, 재발방지 항목으로 나누면 다음 작업에 도움이 된다. 장애 요약 객체는 문제가 난 시간, 원인, 영향 범위, 복구 조치를 한곳에 정리하는 구조다. 로그를 사람이 읽기 쉬운 보고 형태로 바꾸는 데 쓰인다. 따라서 정답은 ‘문제의 근본 원인’이다.
76	data/lessons/python_practical_expansion_v2.json	16	PY2_L08_pandas_groupby_001	pandas groupby 읽기	kind별 행 개수	따라서 정답은 ‘kind별 행 개수’이다.	YES	groupby('kind').size()는 kind 값이 같은 행끼리 묶은 뒤 각 묶음의 개수를 센다. 분류별 개수를 빠르게 확인할 때 쓴다. groupby 결과는 데이터 분포를 요약하므로 이상하게 적거나 많은 분류가 있는지도 함께 볼 수 있다.	groupby('kind').size()는 kind 값이 같은 행끼리 묶은 뒤 각 묶음의 개수를 센다. 분류별 개수를 빠르게 확인할 때 쓴다. groupby 결과는 데이터 분포를 요약하므로 이상하게 적거나 많은 분류가 있는지도 함께 볼 수 있다. 따라서 정답은 ‘kind별 행 개수’이다.
77	data/lessons/python_project_expansion_v6.json	7	PY6_L06_gitignore_001	.gitignore 읽기	비밀 설정 유출 방지	따라서 정답은 ‘비밀 설정 유출 방지’이다.	YES	.gitignore는 Git에 올리지 않을 파일 패턴을 정한다. .env에는 API key 같은 비밀값이 들어갈 수 있어 보통 제외한다. 한 번 원격에 올라간 비밀값은 기록에 남을 수 있으므로 처음부터 무시 목록에 두는 것이 안전하다.	.gitignore는 Git에 올리지 않을 파일 패턴을 정한다. .env에는 API key 같은 비밀값이 들어갈 수 있어 보통 제외한다. 한 번 원격에 올라간 비밀값은 기록에 남을 수 있으므로 처음부터 무시 목록에 두는 것이 안전하다. 따라서 정답은 ‘비밀 설정 유출 방지’이다.
78	data/lessons/python_project_expansion_v6.json	11	PY6_L09_service_worker_install_001	Service Worker install 이벤트 읽기	캐시 저장소 열기	따라서 정답은 ‘캐시 저장소 열기’이다.	YES	service worker의 install 단계는 앱이 처음 설치될 때 실행된다. 이때 캐시 공간을 준비하고 필요한 정적 파일을 미리 저장할 수 있다. 설치 단계에서 핵심 파일을 캐시하면 네트워크가 불안정해도 기본 화면을 열 수 있다.	service worker의 install 단계는 앱이 처음 설치될 때 실행된다. 이때 캐시 공간을 준비하고 필요한 정적 파일을 미리 저장할 수 있다. 설치 단계에서 핵심 파일을 캐시하면 네트워크가 불안정해도 기본 화면을 열 수 있다. 따라서 정답은 ‘캐시 저장소 열기’이다.
79	data/lessons/python_project_expansion_v6.json	12	PY6_L10_openai_client_001	OpenAI client 호출 구조 읽기	모델에 보낼 대화 입력	따라서 정답은 ‘모델에 보낼 대화 입력’이다.	YES	OpenAI client 호출에는 보통 role과 content 형태의 메시지 목록을 넘긴다. 모델은 이 대화 메시지를 읽고 다음 응답을 생성한다. system, user, assistant 역할을 구분하면 지시, 질문, 이전 응답의 의미를 더 명확히 전달할 수 있다.	OpenAI client 호출에는 보통 role과 content 형태의 메시지 목록을 넘긴다. 모델은 이 대화 메시지를 읽고 다음 응답을 생성한다. system, user, assistant 역할을 구분하면 지시, 질문, 이전 응답의 의미를 더 명확히 전달할 수 있다. 따라서 정답은 ‘모델에 보낼 대화 입력’이다.
80	data/lessons/python_project_structure_imports_v18.json	5	PY18_L07_init_py_001	__init__.py 역할 읽기	Python 패키지	따라서 정답은 ‘Python 패키지’이다.	YES	__init__.py는 해당 폴더를 패키지처럼 import할 수 있게 하는 역할을 한다. __init__.py는 폴더를 파이썬 패키지처럼 다루게 하는 파일이다. import 경로가 어떻게 열리고 어떤 이름을 밖으로 내보내는지 확인해야 한다.	__init__.py는 해당 폴더를 패키지처럼 import할 수 있게 하는 역할을 한다. __init__.py는 폴더를 파이썬 패키지처럼 다루게 하는 파일이다. import 경로가 어떻게 열리고 어떤 이름을 밖으로 내보내는지 확인해야 한다. 따라서 정답은 ‘Python 패키지’이다.
81	data/lessons/python_realworld_expansion_v8.json	17	PY8_L08_powershell_utf8_nobom_001	BOM 없는 UTF-8 저장 읽기	BOM을 쓰지 않음	따라서 정답은 ‘BOM을 쓰지 않음’이다.	YES	UTF8Encoding(false)는 BOM 없는 UTF-8 인코딩 객체를 만든다. 웹용 JSON이나 JS 파일을 저장할 때 불필요한 BOM 문제를 줄일 수 있다.	UTF8Encoding(false)는 BOM 없는 UTF-8 인코딩 객체를 만든다. 웹용 JSON이나 JS 파일을 저장할 때 불필요한 BOM 문제를 줄일 수 있다. 따라서 정답은 ‘BOM을 쓰지 않음’이다.
82	data/lessons/python_resume_safe_pipeline_checkpoint_v46.json	6	PY46_L08_validate_before_done_001	validate before mark done 읽기	출력 검증이 통과한 뒤	따라서 정답은 ‘출력 검증이 통과한 뒤’이다.	YES	validate before done은 완료 표시를 남기기 전에 결과가 정상인지 먼저 검증하는 원칙이다. 실행만 끝난 것과 검증까지 끝난 것은 다르다. 검증 뒤에 done marker를 쓰면 다음 실행에서 깨진 결과를 완료물로 착각하는 위험을 줄인다.	validate before done은 완료 표시를 남기기 전에 결과가 정상인지 먼저 검증하는 원칙이다. 실행만 끝난 것과 검증까지 끝난 것은 다르다. 검증 뒤에 done marker를 쓰면 다음 실행에서 깨진 결과를 완료물로 착각하는 위험을 줄인다. 따라서 정답은 ‘출력 검증이 통과한 뒤’이다.
83	data/lessons/python_tests_validation_regression_v24.json	7	PY24_L09_regression_total_cards_001	총 카드 수 회귀검사 읽기	회귀로 보고 실패시킨다	따라서 정답은 ‘회귀로 보고 실패시킨다’이다.	YES	추가 작업 중 lessonFiles 연결이 끊기면 총 카드 수가 갑자기 줄 수 있으므로 감소 여부를 본다. 총 카드 수 회귀검사는 새 패치 후 카드 개수가 의도치 않게 줄거나 늘지 않았는지 확인한다. 데이터 파일 누락을 잡는 단순하지만 강한 검사다.	추가 작업 중 lessonFiles 연결이 끊기면 총 카드 수가 갑자기 줄 수 있으므로 감소 여부를 본다. 총 카드 수 회귀검사는 새 패치 후 카드 개수가 의도치 않게 줄거나 늘지 않았는지 확인한다. 데이터 파일 누락을 잡는 단순하지만 강한 검사다. 따라서 정답은 ‘회귀로 보고 실패시킨다’이다.
84	data/lessons/python_tests_validation_regression_v24.json	9	PY24_L10_server_200_smoke_001	로컬 서버 200 smoke test 읽기	실패한다	따라서 정답은 ‘실패한다’이다.	YES	server 200 smoke test는 핵심 파일이 웹 서버에서 정상 제공되는지 빠르게 확인하는 검사다. 200 응답이면 기본 로딩 경로가 살아 있다는 뜻이다.	server 200 smoke test는 핵심 파일이 웹 서버에서 정상 제공되는지 빠르게 확인하는 검사다. 200 응답이면 기본 로딩 경로가 살아 있다는 뜻이다. 따라서 정답은 ‘실패한다’이다.
85	data/lessons/python_tests_validation_regression_v24.json	15	PY24_L10_ci_fail_fast_001	CI fail-fast 사고방식 읽기	직전 명령이 실패했다	따라서 정답은 ‘직전 명령이 실패했다’이다.	YES	CI fail fast는 검증 명령이 실패하면 뒤 단계를 멈추는 방식이다. 종료 코드가 0이 아니면 배포나 커밋 후속 작업을 막아 실수를 줄인다. 자동화에서는 실패한 상태로 계속 진행하면 잘못된 결과가 배포될 수 있어 즉시 중단이 중요하다.	CI fail fast는 검증 명령이 실패하면 뒤 단계를 멈추는 방식이다. 종료 코드가 0이 아니면 배포나 커밋 후속 작업을 막아 실수를 줄인다. 자동화에서는 실패한 상태로 계속 진행하면 잘못된 결과가 배포될 수 있어 즉시 중단이 중요하다. 따라서 정답은 ‘직전 명령이 실패했다’이다.
86	data/lessons/python_tests_validation_regression_v34.json	9	PY34_L09_before_after_compare_001	변경 전/후 비교 읽기	카드가 15장 늘었다	따라서 정답은 ‘카드가 15장 늘었다’이다.	YES	before/after compare는 수정 전후의 수치나 파일 목록을 비교하는 검증 방식이다. 새 파일이 제대로 합산됐는지 빠르게 확인할 수 있다. 변경 전후를 숫자로 비교하면 감으로 보는 것보다 회귀나 누락을 더 잘 발견할 수 있다.	before/after compare는 수정 전후의 수치나 파일 목록을 비교하는 검증 방식이다. 새 파일이 제대로 합산됐는지 빠르게 확인할 수 있다. 변경 전후를 숫자로 비교하면 감으로 보는 것보다 회귀나 누락을 더 잘 발견할 수 있다. 따라서 정답은 ‘카드가 15장 늘었다’이다.
87	data/lessons/python_web_http_api_flow_v35.json	7	PY35_L09_json_response_001	JSON response 읽기	결과 객체들의 리스트	따라서 정답은 ‘결과 객체들의 리스트’이다.	YES	JSON response는 API가 결과를 JSON 구조로 돌려주는 방식이다. ok, items, error 같은 필드로 성공 여부와 데이터를 구분해 담을 수 있다.	JSON response는 API가 결과를 JSON 구조로 돌려주는 방식이다. ok, items, error 같은 필드로 성공 여부와 데이터를 구분해 담을 수 있다. 따라서 정답은 ‘결과 객체들의 리스트’이다.
88	data/lessons/python_advanced_expansion_v5.json	4	PY5_L09_custom_context_001	직접 만든 context manager 읽기	start → work → end	따라서 출력은 ‘start → work → end’이다.	YES	직접 만든 context manager는 with 진입 시 __enter__를 실행하고 블록이 끝나면 __exit__를 실행한다. 리소스 정리에 유용하다. 파일, 락, 임시 설정처럼 시작과 종료가 짝을 이루는 작업에 특히 잘 맞는다.	직접 만든 context manager는 with 진입 시 __enter__를 실행하고 블록이 끝나면 __exit__를 실행한다. 리소스 정리에 유용하다. 파일, 락, 임시 설정처럼 시작과 종료가 짝을 이루는 작업에 특히 잘 맞는다. 따라서 출력은 ‘start → work → end’이다.
89	data/lessons/python_advanced_expansion_v5.json	17	PY5_L10_chunk_loop_001	chunk 생성 루프 읽기	size 간격으로 위치를 이동한다	따라서 반환/호출 결과는 ‘size 간격으로 위치를 이동한다’이다.	YES	chunk loop는 긴 목록을 일정한 크기의 조각으로 나누어 처리하는 반복문이다. i가 0, size, 2*size처럼 이동하며 구간을 만든다. 각 구간의 시작과 끝을 정확히 계산해야 문서 조각에 누락이나 겹침이 생기지 않는다.	chunk loop는 긴 목록을 일정한 크기의 조각으로 나누어 처리하는 반복문이다. i가 0, size, 2*size처럼 이동하며 구간을 만든다. 각 구간의 시작과 끝을 정확히 계산해야 문서 조각에 누락이나 겹침이 생기지 않는다. 따라서 반환/호출 결과는 ‘size 간격으로 위치를 이동한다’이다.
90	data/lessons/python_advanced_expansion_v5.json	22	PY5_L10_curation_skip_001	큐레이션 skip 조건 읽기	이미 본 URL이거나 score가 0.5 미만	따라서 반환/호출 결과는 ‘이미 본 URL이거나 score가 0.5 미만’이다.	YES	curation skip 조건은 항목을 선별 과정에서 제외할지 판단한다. 두 조건 중 하나라도 맞으면 True가 되어 해당 항목을 건너뛴다. or 조건이면 하나만 참이어도 제외되므로 각 조건이 어떤 항목을 걸러내는지 따로 확인해야 한다.	curation skip 조건은 항목을 선별 과정에서 제외할지 판단한다. 두 조건 중 하나라도 맞으면 True가 되어 해당 항목을 건너뛴다. or 조건이면 하나만 참이어도 제외되므로 각 조건이 어떤 항목을 걸러내는지 따로 확인해야 한다. 따라서 반환/호출 결과는 ‘이미 본 URL이거나 score가 0.5 미만’이다.
91	data/lessons/python_ai_toolchain_expansion_v12.json	6	PY12_L08_subprocess_tool_001	subprocess로 외부 도구 호출	nvidia-smi 명령을 실행하고 종료코드를 출력한다	따라서 출력은 ‘nvidia-smi 명령을 실행하고 종료코드를 출력한다’이다.	YES	subprocess.run은 외부 명령 실행 결과를 파이썬에서 확인할 수 있게 한다. subprocess는 파이썬에서 외부 명령을 실행할 때 쓴다. 명령 문자열, 인자 분리, 표준출력, 오류코드 처리를 함께 봐야 안전하다.	subprocess.run은 외부 명령 실행 결과를 파이썬에서 확인할 수 있게 한다. subprocess는 파이썬에서 외부 명령을 실행할 때 쓴다. 명령 문자열, 인자 분리, 표준출력, 오류코드 처리를 함께 봐야 안전하다. 따라서 출력은 ‘nvidia-smi 명령을 실행하고 종료코드를 출력한다’이다.
92	data/lessons/python_ai_toolchain_expansion_v12.json	25	PY12_L09_pipeline_001	transformers pipeline 읽기	텍스트 분류 추론 파이프라인	따라서 출력은 ‘텍스트 분류 추론 파이프라인’이다.	YES	pipeline은 모델, 토크나이저, 전처리와 후처리를 한 묶음으로 감싼 도구다. 짧은 코드로 추론 흐름을 실행할 때 편하다. 직접 모델 호출을 조립하지 않아도 입력을 넣고 결과를 받는 기본 추론 과정을 한 번에 다룰 수 있다.	pipeline은 모델, 토크나이저, 전처리와 후처리를 한 묶음으로 감싼 도구다. 짧은 코드로 추론 흐름을 실행할 때 편하다. 직접 모델 호출을 조립하지 않아도 입력을 넣고 결과를 받는 기본 추론 과정을 한 번에 다룰 수 있다. 따라서 출력은 ‘텍스트 분류 추론 파이프라인’이다.
93	data/lessons/python_ai_toolchain_expansion_v12.json	29	PY12_L08_cv2_imread_001	OpenCV cv2.imread 읽기	이미지를 배열 형태로 읽는다	따라서 출력은 ‘이미지를 배열 형태로 읽는다’이다.	YES	cv2.imread는 이미지 파일을 OpenCV 형식으로 읽어 온다. 읽은 이미지는 보통 numpy 배열처럼 다루며 전처리나 분석에 사용한다. 파일 경로가 틀리면 None이 나올 수 있어 읽은 뒤 이미지가 실제로 로드됐는지 확인해야 한다.	cv2.imread는 이미지 파일을 OpenCV 형식으로 읽어 온다. 읽은 이미지는 보통 numpy 배열처럼 다루며 전처리나 분석에 사용한다. 파일 경로가 틀리면 None이 나올 수 있어 읽은 뒤 이미지가 실제로 로드됐는지 확인해야 한다. 따라서 출력은 ‘이미지를 배열 형태로 읽는다’이다.
94	data/lessons/python_ai_toolchain_expansion_v12.json	40	PY12_L08_gradio_001	gradio Interface 읽기	함수를 간단한 웹 UI로 실행한다	따라서 반환/호출 결과는 ‘함수를 간단한 웹 UI로 실행한다’이다.	YES	Gradio는 모델이나 함수를 웹 데모로 빠르게 보여 주는 도구다. 입력창과 출력창을 붙여 AI 기능을 시험해 볼 때 자주 쓴다. 함수를 바꾸면 데모 동작도 바뀌므로 모델 테스트용 임시 UI를 만들 때 빠르게 확인하기 좋다.	Gradio는 모델이나 함수를 웹 데모로 빠르게 보여 주는 도구다. 입력창과 출력창을 붙여 AI 기능을 시험해 볼 때 자주 쓴다. 함수를 바꾸면 데모 동작도 바뀌므로 모델 테스트용 임시 UI를 만들 때 빠르게 확인하기 좋다. 따라서 반환/호출 결과는 ‘함수를 간단한 웹 UI로 실행한다’이다.
95	data/lessons/python_architecture_layers_patterns_v41.json	4	PY41_L07_service_layer_001	service layer 읽기	progress와 cards를 가져와 추천 흐름을 조립한다	따라서 반환/호출 결과는 ‘progress와 cards를 가져와 추천 흐름을 조립한다’이다.	YES	service layer는 여러 하위 기능을 묶어 하나의 사용자 기능으로 제공하는 계층이다. API, DB, 검증 로직을 조합해 업무 흐름을 만든다. 서비스 계층을 두면 화면이나 API 코드가 세부 저장 방식에 덜 의존하게 된다.	service layer는 여러 하위 기능을 묶어 하나의 사용자 기능으로 제공하는 계층이다. API, DB, 검증 로직을 조합해 업무 흐름을 만든다. 서비스 계층을 두면 화면이나 API 코드가 세부 저장 방식에 덜 의존하게 된다. 따라서 반환/호출 결과는 ‘progress와 cards를 가져와 추천 흐름을 조립한다’이다.
96	data/lessons/python_architecture_layers_patterns_v41.json	7	PY41_L08_adapter_001	adapter 읽기	외부 API나 도구의 복잡한 사용법을 내부에서 쓰기 좋은 모양으로 감싼다	따라서 반환/호출 결과는 ‘외부 API나 도구의 복잡한 사용법을 내부에서 쓰기 좋은 모양으로 감싼다’이다.	YES	adapter를 두면 외부 서비스가 바뀌어도 앱 전체 수정 범위를 줄일 수 있다. Adapter는 한쪽 형식의 입력이나 호출 방식을 다른 쪽이 이해하는 형태로 바꿔 주는 역할이다. 코드를 읽을 때는 바꾸기 전 인터페이스와 바꾼 뒤 인터페이스를 비교해야 한다.	adapter를 두면 외부 서비스가 바뀌어도 앱 전체 수정 범위를 줄일 수 있다. Adapter는 한쪽 형식의 입력이나 호출 방식을 다른 쪽이 이해하는 형태로 바꿔 주는 역할이다. 코드를 읽을 때는 바꾸기 전 인터페이스와 바꾼 뒤 인터페이스를 비교해야 한다. 따라서 반환/호출 결과는 ‘외부 API나 도구의 복잡한 사용법을 내부에서 쓰기 좋은 모양으로 감싼다’이다.
97	data/lessons/python_async_batch_queue_v26.json	5	PY26_L09_semaphore_limit_001	Semaphore 동시성 제한 읽기	동시에 최대 5개 작업만 들어가게 제한한다	따라서 반환/호출 결과는 ‘동시에 최대 5개 작업만 들어가게 제한한다’이다.	YES	semaphore는 동시 실행 수를 제어해 API rate limit이나 과부하를 줄인다. Semaphore는 동시에 실행되는 작업 수를 제한하는 장치다. 너무 많은 요청이나 GPU 작업이 한꺼번에 몰리지 않게 할 때 사용한다.	semaphore는 동시 실행 수를 제어해 API rate limit이나 과부하를 줄인다. Semaphore는 동시에 실행되는 작업 수를 제한하는 장치다. 너무 많은 요청이나 GPU 작업이 한꺼번에 몰리지 않게 할 때 사용한다. 따라서 반환/호출 결과는 ‘동시에 최대 5개 작업만 들어가게 제한한다’이다.
98	data/lessons/python_auth_security_tokens_permissions_v38.json	13	PY38_L10_token_expiration_001	token expiration 읽기	401 Unauthorized	따라서 반환/호출 결과는 ‘401 Unauthorized’이다.	YES	token expiration은 토큰에 유효 시간을 두는 보안 장치다. 만료된 토큰은 더 이상 유효한 인증으로 보지 않아 재로그인이나 갱신이 필요하다. 만료 시간을 두면 탈취된 토큰이 영구적으로 악용되는 위험을 줄일 수 있다.	token expiration은 토큰에 유효 시간을 두는 보안 장치다. 만료된 토큰은 더 이상 유효한 인증으로 보지 않아 재로그인이나 갱신이 필요하다. 만료 시간을 두면 탈취된 토큰이 영구적으로 악용되는 위험을 줄일 수 있다. 따라서 반환/호출 결과는 ‘401 Unauthorized’이다.
99	data/lessons/python_auth_security_tokens_permissions_v38.json	15	PY38_L10_rate_limit_abuse_001	rate limit / abuse prevention 읽기	요청이 너무 많아 제한됐다	따라서 반환/호출 결과는 ‘요청이 너무 많아 제한됐다’이다.	YES	rate limit은 비용 폭증, 무차별 로그인 시도, API 남용을 줄이는 기본 방어선이다. rate limit은 사용자가 너무 많은 요청을 보내는 것을 제한하는 장치다. abuse prevention은 비용 폭주나 악용을 막기 위한 추가 방어까지 포함한다.	rate limit은 비용 폭증, 무차별 로그인 시도, API 남용을 줄이는 기본 방어선이다. rate limit은 사용자가 너무 많은 요청을 보내는 것을 제한하는 장치다. abuse prevention은 비용 폭주나 악용을 막기 위한 추가 방어까지 포함한다. 따라서 반환/호출 결과는 ‘요청이 너무 많아 제한됐다’이다.
100	data/lessons/python_class_object_datamodel_v31.json	5	PY31_L08_method_001	method 읽기	Card 객체가 사용할 수 있는 method	따라서 반환/호출 결과는 ‘Card 객체가 사용할 수 있는 method’이다.	YES	method는 class 안에 정의되어 객체와 함께 동작하는 함수다. self를 받으면 객체 자신의 상태나 속성에 접근할 수 있다. display_title 같은 이름은 객체의 데이터를 보기 좋은 제목 형태로 만들어 주는 동작으로 해석할 수 있다.	method는 class 안에 정의되어 객체와 함께 동작하는 함수다. self를 받으면 객체 자신의 상태나 속성에 접근할 수 있다. display_title 같은 이름은 객체의 데이터를 보기 좋은 제목 형태로 만들어 주는 동작으로 해석할 수 있다. 따라서 반환/호출 결과는 ‘Card 객체가 사용할 수 있는 method’이다.
101	data/lessons/python_class_object_datamodel_v31.json	10	PY31_L10_from_dict_001	from_dict 패턴 읽기	dict를 Card 객체로 바꾼다	따라서 반환/호출 결과는 ‘dict를 Card 객체로 바꾼다’이다.	YES	from_dict는 dict 데이터를 객체로 바꾸는 변환 함수 이름으로 자주 쓰인다. JSON에서 읽은 값을 모델 객체로 정리할 때 유용하다. 입력 dict의 key를 객체 속성으로 옮기는 과정이라 누락 key와 기본값 처리가 중요하다.	from_dict는 dict 데이터를 객체로 바꾸는 변환 함수 이름으로 자주 쓰인다. JSON에서 읽은 값을 모델 객체로 정리할 때 유용하다. 입력 dict의 key를 객체 속성으로 옮기는 과정이라 누락 key와 기본값 처리가 중요하다. 따라서 반환/호출 결과는 ‘dict를 Card 객체로 바꾼다’이다.
102	data/lessons/python_class_object_datamodel_v31.json	12	PY31_L10_repository_object_001	Repository 객체 읽기	카드 데이터를 저장소에서 읽는 것	따라서 반환/호출 결과는 ‘카드 데이터를 저장소에서 읽는 것’이다.	YES	Repository는 파일/DB/API 같은 저장소 접근을 감싸는 객체로 자주 쓰인다. Repository 객체는 저장소 접근을 담당하는 객체다. 서비스 코드가 직접 SQL이나 storage를 만지지 않고 repository 메서드를 통해 읽고 쓰는지 확인해야 한다.	Repository는 파일/DB/API 같은 저장소 접근을 감싸는 객체로 자주 쓰인다. Repository 객체는 저장소 접근을 담당하는 객체다. 서비스 코드가 직접 SQL이나 storage를 만지지 않고 repository 메서드를 통해 읽고 쓰는지 확인해야 한다. 따라서 반환/호출 결과는 ‘카드 데이터를 저장소에서 읽는 것’이다.
103	data/lessons/python_class_object_datamodel_v31.json	13	PY31_L10_service_object_001	Service 객체 읽기	오늘 학습 큐를 만드는 규칙	따라서 반환/호출 결과는 ‘오늘 학습 큐를 만드는 규칙’이다.	YES	Service는 저장소 접근보다 비즈니스 규칙, 추천, 판단 로직을 담는 데 적합하다. Service 객체는 여러 세부 함수를 묶어 하나의 업무 흐름을 처리하는 역할을 한다. 입력을 받고 어떤 repository나 helper를 호출하는지 순서대로 보면 된다.	Service는 저장소 접근보다 비즈니스 규칙, 추천, 판단 로직을 담는 데 적합하다. Service 객체는 여러 세부 함수를 묶어 하나의 업무 흐름을 처리하는 역할을 한다. 입력을 받고 어떤 repository나 helper를 호출하는지 순서대로 보면 된다. 따라서 반환/호출 결과는 ‘오늘 학습 큐를 만드는 규칙’이다.
104	data/lessons/python_daily_review_expansion_v9.json	1	PY9_REVIEW_AI_API_001	[오늘의 코드리뷰 1/6] AI API 호출 코드 전체 목적	프롬프트를 LLM API에 보내고 응답을 파일로 저장한다	따라서 반환/호출 결과는 ‘프롬프트를 LLM API에 보내고 응답을 파일로 저장한다’이다.	YES	build_payload → requests.post → response.json → outputs/run_id.json 저장 흐름이다. 즉 입력을 API 요청 본문으로 만들고, 응답 JSON을 받아 실행 결과 파일로 남기는 자동화 코드로 볼 수 있다.	build_payload → requests.post → response.json → outputs/run_id.json 저장 흐름이다. 즉 입력을 API 요청 본문으로 만들고, 응답 JSON을 받아 실행 결과 파일로 남기는 자동화 코드로 볼 수 있다. 따라서 반환/호출 결과는 ‘프롬프트를 LLM API에 보내고 응답을 파일로 저장한다’이다.
105	data/lessons/python_daily_review_expansion_v9.json	16	PY9_REVIEW_KALMAN_004	[오늘의 코드리뷰 4/6] measurement update 찾기	z = np.array([[measured_x]])	따라서 반환/호출 결과는 ‘z = np.array([[measured_x]])’이다.	YES	측정값 z는 센서나 관측으로 얻은 실제 입력이다. measured_x를 z로 만든 뒤 예측값과 비교해 얼마나 차이가 나는지 확인한다. 칼만필터에서는 예측값과 측정값의 차이를 이용해 상태를 보정하므로 z를 만드는 줄이 update 단계의 시작점이다.	측정값 z는 센서나 관측으로 얻은 실제 입력이다. measured_x를 z로 만든 뒤 예측값과 비교해 얼마나 차이가 나는지 확인한다. 칼만필터에서는 예측값과 측정값의 차이를 이용해 상태를 보정하므로 z를 만드는 줄이 update 단계의 시작점이다. 따라서 반환/호출 결과는 ‘z = np.array([[measured_x]])’이다.
106	data/lessons/python_data_processing_pandas_jsonl_v42.json	9	PY42_L08_missing_value_001	missing value 읽기	label 컬럼의 빈 값 개수	따라서 출력은 ‘label 컬럼의 빈 값 개수’이다.	YES	isna는 결측값 여부를 True/False로 만들고 sum은 True 개수를 센다. missing value는 데이터에 값이 비어 있거나 기록되지 않은 상태를 뜻한다. 분석 코드를 읽을 때는 비어 있는 값을 제거하는지, 기본값으로 채우는지, 그대로 두는지 확인해야 한다.	isna는 결측값 여부를 True/False로 만들고 sum은 True 개수를 센다. missing value는 데이터에 값이 비어 있거나 기록되지 않은 상태를 뜻한다. 분석 코드를 읽을 때는 비어 있는 값을 제거하는지, 기본값으로 채우는지, 그대로 두는지 확인해야 한다. 따라서 출력은 ‘label 컬럼의 빈 값 개수’이다.
